Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 6.8998608E+7,	 3.3612883E+0,	 1.9971666E+2	
 6.8998748E+7,	 3.3714126E+0,	 1.9973619E+2	
 6.8998888E+7,	 3.3815370E+0,	 1.9969712E+2	
 6.8999028E+7,	 3.3916614E+0,	 1.9961406E+2	
 6.8999168E+7,	 3.4017857E+0,	 1.9961406E+2	
 6.8999308E+7,	 3.4119101E+0,	 1.9950415E+2	
 6.8999448E+7,	 3.4220344E+0,	 1.9963117E+2	
 6.8999588E+7,	 3.4321588E+0,	 1.9941866E+2	
 6.8999728E+7,	 3.4422832E+0,	 1.9936980E+2	
 6.8999868E+7,	 3.4524075E+0,	 1.9937225E+2	
 6.9000008E+7,	 3.4625319E+0,	 1.9931118E+2	
 6.9000148E+7,	 3.4726562E+0,	 1.9939911E+2	
 6.9000288E+7,	 3.4827806E+0,	 1.9933805E+2	
 6.9000428E+7,	 3.4929050E+0,	 1.9940889E+2	
 6.9000568E+7,	 3.5030293E+0,	 1.9941866E+2	
 6.9000708E+7,	 3.5131537E+0,	 1.9932829E+2	
 6.9000848E+7,	 3.5232781E+0,	 1.9939667E+2	
 6.9000988E+7,	 3.5334024E+0,	 1.9944309E+2	
 6.9001128E+7,	 3.5435268E+0,	 1.9949438E+2	
 6.9001268E+7,	 3.5536511E+0,	 1.9954324E+2	
 6.9001408E+7,	 3.5637755E+0,	 1.9949438E+2	
 6.9001548E+7,	 3.5738999E+0,	 1.9962384E+2	
 6.9001688E+7,	 3.5840242E+0,	 1.9958231E+2	
 6.9001828E+7,	 3.5941486E+0,	 1.9956766E+2	
 6.9001968E+7,	 3.6042730E+0,	 1.9957986E+2	
 6.9002108E+7,	 3.6143973E+0,	 1.9974108E+2	
 6.9002248E+7,	 3.6245217E+0,	 1.9986321E+2	
 6.9002388E+7,	 3.6346460E+0,	 1.9977039E+2	
 6.9002528E+7,	 3.6447704E+0,	 1.9986565E+2	
 6.9002668E+7,	 3.6548948E+0,	 1.9997312E+2	
 6.9002808E+7,	 3.6650191E+0,	 2.0002687E+2	
 6.9002948E+7,	 3.6751435E+0,	 2.0017831E+2	
 6.9003088E+7,	 3.6852679E+0,	 2.0013189E+2	
 6.9003228E+7,	 3.6953922E+0,	 2.0030044E+2	
 6.9003368E+7,	 3.7055166E+0,	 2.0046653E+2	
 6.9003508E+7,	 3.7156409E+0,	 2.0050561E+2	
 6.9003648E+7,	 3.7257653E+0,	 2.0062286E+2	
 6.9003788E+7,	 3.7358897E+0,	 2.0047386E+2	
 6.9003928E+7,	 3.7460140E+0,	 2.0058866E+2	
 6.9004068E+7,	 3.7561384E+0,	 2.0056179E+2	
 6.9004208E+7,	 3.7662628E+0,	 2.0049340E+2	
 6.9004348E+7,	 3.7763871E+0,	 2.0056424E+2	
 6.9004488E+7,	 3.7865115E+0,	 2.0055446E+2	
 6.9004628E+7,	 3.7966358E+0,	 2.0043233E+2	
 6.9004768E+7,	 3.8067602E+0,	 2.0036151E+2	
 6.9004908E+7,	 3.8168846E+0,	 2.0031998E+2	
 6.9005048E+7,	 3.8270089E+0,	 2.0037371E+2	
 6.9005188E+7,	 3.8371333E+0,	 2.0024671E+2	
 6.9005328E+7,	 3.8472577E+0,	 2.0017587E+2	
 6.9005468E+7,	 3.8573820E+0,	 2.0005374E+2	
 6.9005608E+7,	 3.8675064E+0,	 1.9987787E+2	
 6.9005748E+7,	 3.8776307E+0,	 1.9983146E+2	
 6.9005888E+7,	 3.8877551E+0,	 1.9966780E+2	
 6.9006028E+7,	 3.8978795E+0,	 1.9963606E+2	
 6.9006168E+7,	 3.9080038E+0,	 1.9958720E+2	
 6.9006308E+7,	 3.9181282E+0,	 1.9960430E+2	
 6.9006448E+7,	 3.9282526E+0,	 1.9973864E+2	
 6.9006588E+7,	 3.9383769E+0,	 1.9957010E+2	
 6.9006728E+7,	 3.9485013E+0,	 1.9957010E+2	
 6.9006868E+7,	 3.9586256E+0,	 1.9953591E+2	
 6.9007008E+7,	 3.9687500E+0,	 1.9949682E+2	
 6.9007148E+7,	 3.9788744E+0,	 1.9957010E+2	
 6.9007288E+7,	 3.9889987E+0,	 1.9949682E+2	
 6.9007428E+7,	 3.9991231E+0,	 1.9953346E+2	
 6.9007568E+7,	 4.0092474E+0,	 1.9949926E+2	
 6.9007708E+7,	 4.0193718E+0,	 1.9956277E+2	
 6.9007848E+7,	 4.0294962E+0,	 1.9965804E+2	
 6.9007988E+7,	 4.0396205E+0,	 1.9974108E+2	
 6.9008128E+7,	 4.0497449E+0,	 1.9980703E+2	
 6.9008268E+7,	 4.0598693E+0,	 1.9982412E+2	
 6.9008408E+7,	 4.0699936E+0,	 1.9996825E+2	
 6.9008548E+7,	 4.0801180E+0,	 1.9996336E+2	
 6.9008688E+7,	 4.0902423E+0,	 1.9993894E+2	
 6.9008828E+7,	 4.1003667E+0,	 1.9998290E+2	
 6.9008968E+7,	 4.1104911E+0,	 2.0002687E+2	
 6.9009108E+7,	 4.1206154E+0,	 2.0021495E+2	
 6.9009248E+7,	 4.1307398E+0,	 2.0028089E+2	
 6.9009388E+7,	 4.1408642E+0,	 2.0029067E+2	
 6.9009528E+7,	 4.1509885E+0,	 2.0030777E+2	
 6.9009668E+7,	 4.1611129E+0,	 2.0020029E+2	
 6.9009808E+7,	 4.1712372E+0,	 2.0041524E+2	
 6.9009948E+7,	 4.1813616E+0,	 2.0046164E+2	
 6.9010088E+7,	 4.1914860E+0,	 2.0046408E+2	
 6.9010228E+7,	 4.2016103E+0,	 2.0041524E+2	
 6.9010368E+7,	 4.2117347E+0,	 2.0042257E+2	
 6.9010508E+7,	 4.2218591E+0,	 2.0042257E+2	
 6.9010648E+7,	 4.2319834E+0,	 2.0040546E+2	
 6.9010788E+7,	 4.2421078E+0,	 2.0039815E+2	
 6.9010928E+7,	 4.2522321E+0,	 2.0040302E+2	
 6.9011068E+7,	 4.2623565E+0,	 2.0032486E+2	
 6.9011208E+7,	 4.2724809E+0,	 2.0031998E+2	
 6.9011348E+7,	 4.2826052E+0,	 2.0025402E+2	
 6.9011488E+7,	 4.2927296E+0,	 2.0019785E+2	
 6.9011628E+7,	 4.3028540E+0,	 2.0010014E+2	
 6.9011768E+7,	 4.3129783E+0,	 1.9999023E+2	
 6.9011908E+7,	 4.3231027E+0,	 1.9997069E+2	
 6.9012048E+7,	 4.3332270E+0,	 1.9989985E+2	
 6.9012188E+7,	 4.3433514E+0,	 1.9989741E+2	
 6.9012328E+7,	 4.3534758E+0,	 1.9992183E+2	
 6.9012468E+7,	 4.3636001E+0,	 1.9971666E+2	
 6.9012608E+7,	 4.3737245E+0,	 1.9980459E+2	
 6.9012748E+7,	 4.3838489E+0,	 1.9971666E+2	
 6.9012888E+7,	 4.3939732E+0,	 1.9965804E+2	
 6.9013028E+7,	 4.4040976E+0,	 1.9966048E+2	
 6.9013168E+7,	 4.4142219E+0,	 1.9948217E+2	
 6.9013308E+7,	 4.4243463E+0,	 1.9967268E+2	
 6.9013448E+7,	 4.4344707E+0,	 1.9960186E+2	
 6.9013588E+7,	 4.4445950E+0,	 1.9959697E+2	
 6.9013728E+7,	 4.4547194E+0,	 1.9968002E+2	
 6.9013868E+7,	 4.4648437E+0,	 1.9965070E+2	
 6.9014008E+7,	 4.4749681E+0,	 1.9956766E+2	
 6.9014148E+7,	 4.4850925E+0,	 1.9955300E+2	
 6.9014288E+7,	 4.4952168E+0,	 1.9952857E+2	
 6.9014428E+7,	 4.5053412E+0,	 1.9957986E+2	
 6.9014568E+7,	 4.5154656E+0,	 1.9957010E+2	
 6.9014708E+7,	 4.5255899E+0,	 1.9979970E+2	
 6.9014848E+7,	 4.5357143E+0,	 1.9978993E+2	
 6.9014988E+7,	 4.5458386E+0,	 1.9976062E+2	
 6.9015128E+7,	 4.5559630E+0,	 1.9989496E+2	
 6.9015268E+7,	 4.5660874E+0,	 1.9978505E+2	
 6.9015408E+7,	 4.5762117E+0,	 1.9985588E+2	
 6.9015548E+7,	 4.5863361E+0,	 1.9997069E+2	
 6.9015688E+7,	 4.5964605E+0,	 2.0002687E+2	
 6.9015828E+7,	 4.6065848E+0,	 2.0011236E+2	
 6.9015968E+7,	 4.6167092E+0,	 2.0006351E+2	
 6.9016108E+7,	 4.6268335E+0,	 2.0001709E+2	
 6.9016248E+7,	 4.6369579E+0,	 2.0008793E+2	
 6.9016388E+7,	 4.6470823E+0,	 2.0014167E+2	
 6.9016528E+7,	 4.6572066E+0,	 2.0017342E+2	
 6.9016668E+7,	 4.6673310E+0,	 2.0024426E+2	
 6.9016808E+7,	 4.6774554E+0,	 2.0023449E+2	
 6.9016948E+7,	 4.6875797E+0,	 2.0022960E+2	
 6.9017088E+7,	 4.6977041E+0,	 2.0015144E+2	
 6.9017228E+7,	 4.7078284E+0,	 2.0027113E+2	
 6.9017368E+7,	 4.7179528E+0,	 2.0029311E+2	
 6.9017508E+7,	 4.7280772E+0,	 2.0026869E+2	
 6.9017648E+7,	 4.7382015E+0,	 2.0025402E+2	
 6.9017788E+7,	 4.7483259E+0,	 2.0028822E+2	
 6.9017928E+7,	 4.7584503E+0,	 2.0030288E+2	
 6.9018068E+7,	 4.7685746E+0,	 2.0022716E+2	
 6.9018208E+7,	 4.7786990E+0,	 2.0021006E+2	
 6.9018348E+7,	 4.7888233E+0,	 2.0017342E+2	
 6.9018488E+7,	 4.7989477E+0,	 2.0015876E+2	
 6.9018628E+7,	 4.8090721E+0,	 2.0010014E+2	
 6.9018768E+7,	 4.8191964E+0,	 2.0001221E+2	
 6.9018908E+7,	 4.8293208E+0,	 2.0010991E+2	
 6.9019048E+7,	 4.8394452E+0,	 2.0011969E+2	
 6.9019188E+7,	 4.8495695E+0,	 2.0003907E+2	
 6.9019328E+7,	 4.8596939E+0,	 2.0001954E+2	
 6.9019468E+7,	 4.8698182E+0,	 2.0003663E+2	
 6.9019608E+7,	 4.8799426E+0,	 1.9992916E+2	
 6.9019748E+7,	 4.8900670E+0,	 1.9989496E+2	
 6.9019888E+7,	 4.9001913E+0,	 2.0000000E+2	
 6.9020028E+7,	 4.9103157E+0,	 1.9992428E+2	
 6.9020168E+7,	 4.9204401E+0,	 1.9985588E+2	
 6.9020308E+7,	 4.9305644E+0,	 1.9993894E+2	
 6.9020448E+7,	 4.9406888E+0,	 1.9978505E+2	
 6.9020588E+7,	 4.9508131E+0,	 1.9988763E+2	
 6.9020728E+7,	 4.9609375E+0,	 1.9990230E+2	
 6.9020868E+7,	 4.9710619E+0,	 1.9977039E+2	
 6.9021008E+7,	 4.9811862E+0,	 1.9975330E+2	
 6.9021148E+7,	 4.9913106E+0,	 1.9973864E+2	
 6.9021288E+7,	 5.0014349E+0,	 1.9974597E+2	
 6.9021428E+7,	 5.0115593E+0,	 1.9968490E+2	
 6.9021568E+7,	 5.0216837E+0,	 1.9959208E+2	
 6.9021708E+7,	 5.0318080E+0,	 1.9969223E+2	
 6.9021848E+7,	 5.0419324E+0,	 1.9967268E+2	
 6.9021988E+7,	 5.0520568E+0,	 1.9972154E+2	
 6.9022128E+7,	 5.0621811E+0,	 1.9974841E+2	
 6.9022268E+7,	 5.0723055E+0,	 1.9976550E+2	
 6.9022408E+7,	 5.0824298E+0,	 1.9981681E+2	
 6.9022548E+7,	 5.0925542E+0,	 1.9978750E+2	
 6.9022688E+7,	 5.1026786E+0,	 1.9980459E+2	
 6.9022828E+7,	 5.1128029E+0,	 1.9987543E+2	
 6.9022968E+7,	 5.1229273E+0,	 1.9989741E+2	
 6.9023108E+7,	 5.1330517E+0,	 2.0002198E+2	
 6.9023248E+7,	 5.1431760E+0,	 1.9999756E+2	
 6.9023388E+7,	 5.1533004E+0,	 2.0005862E+2	
 6.9023528E+7,	 5.1634247E+0,	 2.0013922E+2	
 6.9023668E+7,	 5.1735491E+0,	 1.9999267E+2	
 6.9023808E+7,	 5.1836735E+0,	 2.0018807E+2	
 6.9023948E+7,	 5.1937978E+0,	 2.0019296E+2	
 6.9024088E+7,	 5.2039222E+0,	 2.0015389E+2	
 6.9024228E+7,	 5.2140466E+0,	 2.0011236E+2	
 6.9024368E+7,	 5.2241709E+0,	 2.0014167E+2	
