Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.2780350E+7,	-8.6927774E+1,	 5.4394233E+2	
 7.2780490E+7,	-8.6421556E+1,	 5.9884220E+2	
 7.2780630E+7,	-8.5915338E+1,	 6.2446016E+2	
 7.2780770E+7,	-8.5409120E+1,	 6.2119442E+2	
 7.2780910E+7,	-8.4902902E+1,	 6.7368102E+2	
 7.2781050E+7,	-8.4396684E+1,	 6.4059353E+2	
 7.2781190E+7,	-8.3890466E+1,	 5.0012213E+2	
 7.2781330E+7,	-8.3384247E+1,	 4.7715926E+2	
 7.2781470E+7,	-8.2878029E+1,	 5.2388614E+2	
 7.2781610E+7,	-8.2371811E+1,	 5.0262582E+2	
 7.2781750E+7,	-8.1865593E+1,	 4.8249146E+2	
 7.2781890E+7,	-8.1359375E+1,	 5.4421103E+2	
 7.2782030E+7,	-8.0853157E+1,	 5.6565702E+2	
 7.2782170E+7,	-8.0346939E+1,	 5.9299463E+2	
 7.2782310E+7,	-7.9840721E+1,	 6.5410602E+2	
 7.2782450E+7,	-7.9334503E+1,	 6.0470200E+2	
 7.2782590E+7,	-7.8828284E+1,	 6.2396437E+2	
 7.2782730E+7,	-7.8322066E+1,	 6.9648510E+2	
 7.2782870E+7,	-7.7815848E+1,	 5.5684173E+2	
 7.2783010E+7,	-7.7309630E+1,	 6.0465318E+2	
 7.2783150E+7,	-7.6803412E+1,	 5.5567902E+2	
 7.2783290E+7,	-7.6297194E+1,	 5.9414756E+2	
 7.2783430E+7,	-7.5790976E+1,	 5.5177331E+2	
 7.2783570E+7,	-7.5284758E+1,	 5.7241333E+2	
 7.2783710E+7,	-7.4778540E+1,	 5.1210308E+2	
 7.2783850E+7,	-7.4272321E+1,	 4.8164630E+2	
 7.2783990E+7,	-7.3766103E+1,	 5.9978020E+2	
 7.2784130E+7,	-7.3259885E+1,	 5.7511723E+2	
 7.2784270E+7,	-7.2753667E+1,	 4.4839033E+2	
 7.2784410E+7,	-7.2247449E+1,	 5.3962630E+2	
 7.2784550E+7,	-7.1741231E+1,	 6.0580850E+2	
 7.2784690E+7,	-7.1235013E+1,	 5.3123838E+2	
 7.2784830E+7,	-7.0728795E+1,	 5.8734733E+2	
 7.2784970E+7,	-7.0222577E+1,	 6.9325602E+2	
 7.2785110E+7,	-6.9716358E+1,	 5.8633852E+2	
 7.2785250E+7,	-6.9210140E+1,	 4.8853689E+2	
 7.2785390E+7,	-6.8703922E+1,	 6.0909134E+2	
 7.2785530E+7,	-6.8197704E+1,	 5.4680264E+2	
 7.2785670E+7,	-6.7691486E+1,	 4.3405715E+2	
 7.2785810E+7,	-6.7185268E+1,	 5.5350757E+2	
 7.2785950E+7,	-6.6679050E+1,	 5.9748656E+2	
 7.2786090E+7,	-6.6172832E+1,	 4.9365169E+2	
 7.2786230E+7,	-6.5666614E+1,	 6.0459453E+2	
 7.2786370E+7,	-6.5160395E+1,	 6.0382998E+2	
 7.2786510E+7,	-6.4654177E+1,	 6.2651688E+2	
 7.2786650E+7,	-6.4147959E+1,	 6.6384220E+2	
 7.2786790E+7,	-6.3641741E+1,	 5.1113826E+2	
 7.2786930E+7,	-6.3135523E+1,	 5.9854668E+2	
 7.2787070E+7,	-6.2629305E+1,	 6.0009527E+2	
 7.2787210E+7,	-6.2123087E+1,	 6.4408892E+2	
 7.2787350E+7,	-6.1616869E+1,	 6.9200784E+2	
 7.2787490E+7,	-6.1110651E+1,	 5.2792138E+2	
 7.2787630E+7,	-6.0604432E+1,	 5.3306055E+2	
 7.2787770E+7,	-6.0098214E+1,	 6.5447241E+2	
 7.2787910E+7,	-5.9591996E+1,	 5.3861260E+2	
 7.2788050E+7,	-5.9085778E+1,	 4.8293355E+2	
 7.2788190E+7,	-5.8579560E+1,	 4.7553250E+2	
 7.2788330E+7,	-5.8073342E+1,	 6.0687101E+2	
 7.2788470E+7,	-5.7567124E+1,	 7.1542990E+2	
 7.2788610E+7,	-5.7060906E+1,	 5.8588910E+2	
 7.2788750E+7,	-5.6554687E+1,	 4.9542502E+2	
 7.2788890E+7,	-5.6048469E+1,	 5.3018564E+2	
 7.2789030E+7,	-5.5542251E+1,	 5.4374206E+2	
 7.2789170E+7,	-5.5036033E+1,	 4.6508548E+2	
 7.2789310E+7,	-5.4529815E+1,	 4.0075231E+2	
 7.2789450E+7,	-5.4023597E+1,	 5.6117004E+2	
 7.2789590E+7,	-5.3517379E+1,	 7.1409380E+2	
 7.2789730E+7,	-5.3011161E+1,	 6.0084760E+2	
 7.2789870E+7,	-5.2504943E+1,	 6.1253053E+2	
 7.2790010E+7,	-5.1998724E+1,	 7.0410603E+2	
 7.2790150E+7,	-5.1492506E+1,	 5.2128482E+2	
 7.2790290E+7,	-5.0986288E+1,	 4.5950416E+2	
 7.2790430E+7,	-5.0480070E+1,	 5.9279680E+2	
 7.2790570E+7,	-4.9973852E+1,	 5.6959701E+2	
 7.2790710E+7,	-4.9467634E+1,	 4.3137029E+2	
 7.2790850E+7,	-4.8961416E+1,	 5.7179290E+2	
 7.2790990E+7,	-4.8455198E+1,	 6.8253297E+2	
 7.2791130E+7,	-4.7948980E+1,	 5.1600879E+2	
 7.2791270E+7,	-4.7442761E+1,	 5.2095258E+2	
 7.2791410E+7,	-4.6936543E+1,	 6.5724474E+2	
 7.2791550E+7,	-4.6430325E+1,	 6.3680995E+2	
 7.2791690E+7,	-4.5924107E+1,	 6.9494134E+2	
 7.2791830E+7,	-4.5417889E+1,	 5.6849045E+2	
 7.2791970E+7,	-4.4911671E+1,	 6.4483392E+2	
 7.2792110E+7,	-4.4405453E+1,	 5.5686617E+2	
 7.2792250E+7,	-4.3899235E+1,	 5.6758916E+2	
 7.2792390E+7,	-4.3393017E+1,	 5.2069372E+2	
 7.2792530E+7,	-4.2886798E+1,	 4.8350513E+2	
 7.2792670E+7,	-4.2380580E+1,	 5.7512212E+2	
 7.2792810E+7,	-4.1874362E+1,	 5.1243526E+2	
 7.2792950E+7,	-4.1368144E+1,	 6.1353445E+2	
 7.2793090E+7,	-4.0861926E+1,	 7.1033466E+2	
 7.2793230E+7,	-4.0355708E+1,	 5.6201029E+2	
 7.2793370E+7,	-3.9849490E+1,	 5.9843922E+2	
 7.2793510E+7,	-3.9343272E+1,	 7.3035908E+2	
 7.2793650E+7,	-3.8837054E+1,	 5.8690768E+2	
 7.2793790E+7,	-3.8330835E+1,	 4.0834880E+2	
 7.2793930E+7,	-3.7824617E+1,	 5.0021982E+2	
 7.2794070E+7,	-3.7318399E+1,	 5.0362724E+2	
 7.2794210E+7,	-3.6812181E+1,	 4.4427943E+2	
 7.2794350E+7,	-3.6305963E+1,	 5.6198829E+2	
 7.2794490E+7,	-3.5799745E+1,	 6.6112608E+2	
 7.2794630E+7,	-3.5293527E+1,	 5.5847341E+2	
 7.2794770E+7,	-3.4787309E+1,	 6.5249389E+2	
 7.2794910E+7,	-3.4281091E+1,	 7.4894482E+2	
 7.2795050E+7,	-3.3774872E+1,	 5.0579143E+2	
 7.2795190E+7,	-3.3268654E+1,	 5.8526868E+2	
 7.2795330E+7,	-3.2762436E+1,	 5.7667565E+2	
 7.2795470E+7,	-3.2256218E+1,	 5.8815342E+2	
 7.2795610E+7,	-3.1750000E+1,	 6.8574989E+2	
 7.2795750E+7,	-3.1243782E+1,	 5.3237420E+2	
 7.2795890E+7,	-3.0737564E+1,	 6.0688323E+2	
 7.2796030E+7,	-3.0231346E+1,	 6.9633853E+2	
 7.2796170E+7,	-2.9725128E+1,	 6.0736930E+2	
 7.2796310E+7,	-2.9218909E+1,	 5.8630681E+2	
 7.2796450E+7,	-2.8712691E+1,	 6.9952124E+2	
 7.2796590E+7,	-2.8206473E+1,	 5.4194921E+2	
 7.2796730E+7,	-2.7700255E+1,	 4.0379822E+2	
 7.2796870E+7,	-2.7194037E+1,	 5.3508306E+2	
 7.2797010E+7,	-2.6687819E+1,	 6.3356864E+2	
 7.2797150E+7,	-2.6181601E+1,	 7.0454323E+2	
 7.2797290E+7,	-2.5675383E+1,	 5.2358085E+2	
 7.2797430E+7,	-2.5169165E+1,	 4.8692966E+2	
 7.2797570E+7,	-2.4662946E+1,	 6.6407669E+2	
 7.2797710E+7,	-2.4156728E+1,	 6.6967267E+2	
 7.2797850E+7,	-2.3650510E+1,	 5.7589155E+2	
 7.2797990E+7,	-2.3144292E+1,	 5.8556914E+2	
 7.2798130E+7,	-2.2638074E+1,	 6.8324864E+2	
 7.2798270E+7,	-2.2131856E+1,	 7.5039816E+2	
 7.2798410E+7,	-2.1625638E+1,	 5.1872253E+2	
 7.2798550E+7,	-2.1119420E+1,	 3.9015144E+2	
 7.2798690E+7,	-2.0613202E+1,	 5.0966781E+2	
 7.2798830E+7,	-2.0106983E+1,	 4.6798730E+2	
 7.2798970E+7,	-1.9600765E+1,	 3.9099902E+2	
 7.2799110E+7,	-1.9094547E+1,	 5.7593799E+2	
 7.2799250E+7,	-1.8588329E+1,	 6.4134097E+2	
 7.2799390E+7,	-1.8082111E+1,	 4.9945775E+2	
 7.2799530E+7,	-1.7575893E+1,	 5.5606985E+2	
 7.2799670E+7,	-1.7069675E+1,	 7.2801661E+2	
 7.2799810E+7,	-1.6563457E+1,	 5.8192480E+2	
 7.2799950E+7,	-1.6057239E+1,	 4.5094529E+2	
 7.2800090E+7,	-1.5551020E+1,	 4.9647290E+2	
 7.2800230E+7,	-1.5044802E+1,	 4.8157305E+2	
 7.2800370E+7,	-1.4538584E+1,	 6.4215195E+2	
 7.2800510E+7,	-1.4032366E+1,	 5.7902294E+2	
 7.2800650E+7,	-1.3526148E+1,	 6.3489008E+2	
 7.2800790E+7,	-1.3019930E+1,	 5.3169274E+2	
 7.2800930E+7,	-1.2513712E+1,	 6.3515389E+2	
 7.2801070E+7,	-1.2007494E+1,	 5.7319003E+2	
 7.2801210E+7,	-1.1501276E+1,	 6.3299948E+2	
 7.2801350E+7,	-1.0995057E+1,	 7.4410599E+2	
 7.2801490E+7,	-1.0488839E+1,	 5.2820224E+2	
 7.2801630E+7,	-9.9826212E+0,	 6.0833901E+2	
 7.2801770E+7,	-9.4764031E+0,	 7.2502929E+2	
 7.2801910E+7,	-8.9701849E+0,	 5.6160969E+2	
 7.2802050E+7,	-8.4639668E+0,	 5.4753053E+2	
 7.2802190E+7,	-7.9577487E+0,	 7.0408159E+2	
 7.2802330E+7,	-7.4515306E+0,	 5.5418658E+2	
 7.2802470E+7,	-6.9453125E+0,	 5.0328529E+2	
 7.2802610E+7,	-6.4390944E+0,	 6.3923550E+2	
 7.2802750E+7,	-5.9328763E+0,	 5.2739865E+2	
 7.2802890E+7,	-5.4266582E+0,	 3.9189300E+2	
 7.2803030E+7,	-4.9204401E+0,	 5.5257452E+2	
 7.2803170E+7,	-4.4142219E+0,	 6.4691013E+2	
 7.2803310E+7,	-3.9080038E+0,	 4.7540548E+2	
 7.2803450E+7,	-3.4017857E+0,	 5.9717882E+2	
 7.2803590E+7,	-2.8955676E+0,	 7.0911580E+2	
 7.2803730E+7,	-2.3893495E+0,	 6.7681485E+2	
 7.2803870E+7,	-1.8831314E+0,	 7.2214705E+2	
 7.2804010E+7,	-1.3769133E+0,	 5.5900830E+2	
 7.2804150E+7,	-8.7069515E-1,	 5.2425009E+2	
 7.2804290E+7,	-3.6447704E-1,	 6.9602835E+2	
 7.2804430E+7,	 1.4174107E-1,	 5.6827062E+2	
 7.2804570E+7,	 6.4795918E-1,	 6.6404492E+2	
 7.2804710E+7,	 1.1541773E+0,	 7.4102831E+2	
 7.2804850E+7,	 1.6603954E+0,	 5.2851737E+2	
 7.2804990E+7,	 2.1666135E+0,	 4.2770639E+2	
 7.2805130E+7,	 2.6728316E+0,	 5.7706642E+2	
 7.2805270E+7,	 3.1790497E+0,	 6.7600393E+2	
 7.2805410E+7,	 3.6852679E+0,	 5.7994872E+2	
 7.2805550E+7,	 4.1914860E+0,	 4.5365900E+2	
 7.2805690E+7,	 4.6977041E+0,	 4.7101122E+2	
 7.2805830E+7,	 5.2039222E+0,	 5.9184170E+2	
 7.2805970E+7,	 5.7101403E+0,	 6.8853444E+2	
 7.2806110E+7,	 6.2163584E+0,	 6.0905468E+2	
 7.2806250E+7,	 6.7225765E+0,	 5.5655104E+2	
 7.2806390E+7,	 7.2287946E+0,	 6.5898633E+2	
 7.2806530E+7,	 7.7350128E+0,	 6.3109672E+2	
 7.2806670E+7,	 8.2412309E+0,	 4.6844405E+2	
 7.2806810E+7,	 8.7474490E+0,	 3.7023449E+2	
 7.2806950E+7,	 9.2536671E+0,	 5.3981680E+2	
 7.2807090E+7,	 9.7598852E+0,	 5.0018811E+2	
 7.2807230E+7,	 1.0266103E+1,	 3.6642647E+2	
 7.2807370E+7,	 1.0772321E+1,	 5.5585492E+2	
 7.2807510E+7,	 1.1278540E+1,	 7.1696872E+2	
 7.2807650E+7,	 1.1784758E+1,	 5.6794089E+2	
 7.2807790E+7,	 1.2290976E+1,	 5.6850272E+2	
 7.2807930E+7,	 1.2797194E+1,	 7.2230095E+2	
 7.2808070E+7,	 1.3303412E+1,	 5.2993160E+2	
 7.2808210E+7,	 1.3809630E+1,	 5.0508547E+2	
 7.2808350E+7,	 1.4315848E+1,	 6.2420130E+2	
 7.2808490E+7,	 1.4822066E+1,	 5.0774306E+2	
 7.2808630E+7,	 1.5328284E+1,	 4.6495360E+2	
 7.2808770E+7,	 1.5834503E+1,	 4.3978018E+2	
 7.2808910E+7,	 1.6340721E+1,	 3.9867121E+2	
 7.2809050E+7,	 1.6846939E+1,	 5.5465317E+2	
 7.2809190E+7,	 1.7353157E+1,	 5.0706398E+2	
 7.2809330E+7,	 1.7859375E+1,	 6.1191988E+2	
 7.2809470E+7,	 1.8365593E+1,	 5.7405961E+2	
 7.2809610E+7,	 1.8871811E+1,	 6.1031508E+2	
 7.2809750E+7,	 1.9378029E+1,	 6.2998044E+2	
 7.2809890E+7,	 1.9884247E+1,	 4.6207863E+2	
 7.2810030E+7,	 2.0390466E+1,	 5.5947238E+2	
 7.2810170E+7,	 2.0896684E+1,	 5.0304103E+2	
 7.2810310E+7,	 2.1402902E+1,	 3.7590131E+2	
 7.2810450E+7,	 2.1909120E+1,	 5.6637031E+2	
 7.2810590E+7,	 2.2415338E+1,	 5.8355641E+2	
 7.2810730E+7,	 2.2921556E+1,	 4.2306057E+2	
 7.2810870E+7,	 2.3427774E+1,	 5.9000731E+2	
 7.2811010E+7,	 2.3933992E+1,	 7.0043236E+2	
 7.2811150E+7,	 2.4440210E+1,	 5.1995605E+2	
 7.2811290E+7,	 2.4946429E+1,	 6.1142892E+2	
 7.2811430E+7,	 2.5452647E+1,	 7.6238400E+2	
 7.2811570E+7,	 2.5958865E+1,	 5.3941619E+2	
 7.2811710E+7,	 2.6465083E+1,	 4.2136052E+2	
 7.2811850E+7,	 2.6971301E+1,	 6.1042744E+2	
 7.2811990E+7,	 2.7477519E+1,	 5.1017344E+2	
 7.2812130E+7,	 2.7983737E+1,	 3.7111384E+2	
 7.2812270E+7,	 2.8489955E+1,	 5.9156817E+2	
 7.2812410E+7,	 2.8996173E+1,	 5.2338791E+2	
 7.2812550E+7,	 2.9502392E+1,	 5.1566440E+2	
 7.2812690E+7,	 3.0008610E+1,	 5.1875669E+2	
 7.2812830E+7,	 3.0514828E+1,	 5.0704688E+2	
 7.2812970E+7,	 3.1021046E+1,	 6.5574741E+2	
 7.2813110E+7,	 3.1527264E+1,	 6.8097216E+2	
 7.2813250E+7,	 3.2033482E+1,	 4.8812655E+2	
 7.2813390E+7,	 3.2539700E+1,	 5.5195653E+2	
 7.2813530E+7,	 3.3045918E+1,	 4.9786761E+2	
 7.2813670E+7,	 3.3552136E+1,	 4.3833169E+2	
 7.2813810E+7,	 3.4058355E+1,	 5.0916952E+2	
 7.2813950E+7,	 3.4564573E+1,	 6.2765020E+2	
 7.2814090E+7,	 3.5070791E+1,	 5.0287741E+2	
 7.2814230E+7,	 3.5577009E+1,	 3.6913532E+2	
 7.2814370E+7,	 3.6083227E+1,	 4.2022473E+2	
 7.2814510E+7,	 3.6589445E+1,	 6.2764776E+2	
 7.2814650E+7,	 3.7095663E+1,	 5.6838542E+2	
 7.2814790E+7,	 3.7601881E+1,	 4.9651441E+2	
 7.2814930E+7,	 3.8108099E+1,	 5.6274790E+2	
 7.2815070E+7,	 3.8614318E+1,	 4.6621397E+2	
 7.2815210E+7,	 3.9120536E+1,	 4.5795798E+2	
 7.2815350E+7,	 3.9626754E+1,	 5.1974350E+2	
 7.2815490E+7,	 4.0132972E+1,	 6.1691254E+2	
 7.2815630E+7,	 4.0639190E+1,	 6.1742550E+2	
 7.2815770E+7,	 4.1145408E+1,	 6.2276745E+2	
 7.2815910E+7,	 4.1651626E+1,	 6.1668783E+2	
 7.2816050E+7,	 4.2157844E+1,	 6.3256717E+2	
 7.2816190E+7,	 4.2664062E+1,	 6.6339523E+2	
 7.2816330E+7,	 4.3170281E+1,	 4.9085736E+2	
 7.2816470E+7,	 4.3676499E+1,	 5.5585980E+2	
 7.2816610E+7,	 4.4182717E+1,	 6.0932338E+2	
 7.2816750E+7,	 4.4688935E+1,	 4.8691744E+2	
 7.2816890E+7,	 4.5195153E+1,	 5.2720809E+2	
 7.2817030E+7,	 4.5701371E+1,	 5.5110407E+2	
 7.2817170E+7,	 4.6207589E+1,	 4.4179532E+2	
 7.2817310E+7,	 4.6713807E+1,	 6.0078162E+2	
 7.2817450E+7,	 4.7220026E+1,	 6.1247921E+2	
 7.2817590E+7,	 4.7726244E+1,	 4.5937470E+2	
 7.2817730E+7,	 4.8232462E+1,	 4.8410845E+2	
 7.2817870E+7,	 4.8738680E+1,	 4.4321445E+2	
 7.2818010E+7,	 4.9244898E+1,	 5.8909625E+2	
 7.2818150E+7,	 4.9751116E+1,	 6.6271371E+2	
 7.2818290E+7,	 5.0257334E+1,	 4.9968979E+2	
 7.2818430E+7,	 5.0763552E+1,	 6.2195164E+2	
 7.2818570E+7,	 5.1269770E+1,	 7.1076208E+2	
 7.2818710E+7,	 5.1775989E+1,	 5.0346118E+2	
 7.2818850E+7,	 5.2282207E+1,	 5.7352710E+2	
 7.2818990E+7,	 5.2788425E+1,	 7.0014656E+2	
 7.2819130E+7,	 5.3294643E+1,	 5.6343919E+2	
 7.2819270E+7,	 5.3800861E+1,	 5.0501955E+2	
 7.2819410E+7,	 5.4307079E+1,	 6.4883000E+2	
 7.2819550E+7,	 5.4813297E+1,	 5.3158039E+2	
 7.2819690E+7,	 5.5319515E+1,	 5.0009769E+2	
 7.2819830E+7,	 5.5825733E+1,	 5.5967754E+2	
 7.2819970E+7,	 5.6331952E+1,	 4.8103565E+2	
 7.2820110E+7,	 5.6838170E+1,	 4.4503421E+2	
 7.2820250E+7,	 5.7344388E+1,	 5.4927701E+2	
 7.2820390E+7,	 5.7850606E+1,	 5.5775523E+2	
 7.2820530E+7,	 5.8356824E+1,	 5.2693939E+2	
 7.2820670E+7,	 5.8863042E+1,	 6.3908648E+2	
 7.2820810E+7,	 5.9369260E+1,	 6.5826577E+2	
 7.2820950E+7,	 5.9875478E+1,	 6.8964094E+2	
 7.2821090E+7,	 6.0381696E+1,	 7.2006106E+2	
 7.2821230E+7,	 6.0887915E+1,	 5.5926722E+2	
 7.2821370E+7,	 6.1394133E+1,	 5.9697121E+2	
 7.2821510E+7,	 6.1900351E+1,	 7.2267467E+2	
 7.2821650E+7,	 6.2406569E+1,	 5.8388132E+2	
 7.2821790E+7,	 6.2912787E+1,	 5.8139229E+2	
 7.2821930E+7,	 6.3419005E+1,	 5.6838542E+2	
 7.2822070E+7,	 6.3925223E+1,	 4.6324623E+2	
 7.2822210E+7,	 6.4431441E+1,	 4.5658281E+2	
 7.2822350E+7,	 6.4937659E+1,	 4.9087200E+2	
 7.2822490E+7,	 6.5443878E+1,	 4.7784320E+2	
 7.2822630E+7,	 6.5950096E+1,	 4.2244992E+2	
 7.2822770E+7,	 6.6456314E+1,	 4.5673913E+2	
 7.2822910E+7,	 6.6962532E+1,	 6.1504889E+2	
 7.2823050E+7,	 6.7468750E+1,	 5.7951391E+2	
 7.2823190E+7,	 6.7974968E+1,	 5.3689301E+2	
 7.2823330E+7,	 6.8481186E+1,	 4.7330484E+2	
 7.2823470E+7,	 6.8987404E+1,	 4.9082071E+2	
 7.2823610E+7,	 6.9493622E+1,	 4.7910112E+2	
 7.2823750E+7,	 6.9999841E+1,	 5.5095750E+2	
 7.2823890E+7,	 7.0506059E+1,	 6.7230582E+2	
 7.2824030E+7,	 7.1012277E+1,	 6.5478504E+2	
 7.2824170E+7,	 7.1518495E+1,	 4.9965802E+2	
 7.2824310E+7,	 7.2024713E+1,	 5.8776504E+2	
 7.2824450E+7,	 7.2530931E+1,	 6.7510259E+2	
 7.2824590E+7,	 7.3037149E+1,	 5.9938449E+2	
 7.2824730E+7,	 7.3543367E+1,	 4.8292866E+2	
 7.2824870E+7,	 7.4049585E+1,	 5.8690035E+2	
 7.2825010E+7,	 7.4555804E+1,	 5.4697365E+2	
 7.2825150E+7,	 7.5062022E+1,	 4.4038594E+2	
 7.2825290E+7,	 7.5568240E+1,	 5.9435272E+2	
 7.2825430E+7,	 7.6074458E+1,	 6.7113096E+2	
 7.2825570E+7,	 7.6580676E+1,	 5.1977772E+2	
 7.2825710E+7,	 7.7086894E+1,	 4.8227161E+2	
 7.2825850E+7,	 7.7593112E+1,	 6.4235711E+2	
 7.2825990E+7,	 7.8099330E+1,	 5.6694186E+2	
 7.2826130E+7,	 7.8605548E+1,	 5.9771132E+2	
 7.2826270E+7,	 7.9111767E+1,	 5.5021739E+2	
 7.2826410E+7,	 7.9617985E+1,	 5.1229358E+2	
 7.2826550E+7,	 8.0124203E+1,	 6.2560576E+2	
 7.2826690E+7,	 8.0630421E+1,	 5.4306304E+2	
 7.2826830E+7,	 8.1136639E+1,	 5.0090134E+2	
 7.2826970E+7,	 8.1642857E+1,	 6.1402297E+2	
 7.2827110E+7,	 8.2149075E+1,	 5.4646558E+2	
 7.2827250E+7,	 8.2655293E+1,	 4.5072302E+2	
 7.2827390E+7,	 8.3161511E+1,	 5.4698336E+2	
 7.2827530E+7,	 8.3667730E+1,	 5.7181484E+2	
 7.2827670E+7,	 8.4173948E+1,	 5.2420861E+2	
 7.2827810E+7,	 8.4680166E+1,	 6.1939424E+2	
 7.2827950E+7,	 8.5186384E+1,	 6.3727647E+2	
 7.2828090E+7,	 8.5692602E+1,	 6.0515875E+2	
 7.2828230E+7,	 8.6198820E+1,	 6.4748412E+2	
 7.2828370E+7,	 8.6705038E+1,	 6.1950415E+2	
 7.2828510E+7,	 8.7211256E+1,	 5.0277478E+2	
 7.2828650E+7,	 8.7717474E+1,	 5.5808502E+2	
 7.2828790E+7,	 8.8223693E+1,	 5.4498780E+2	
 7.2828930E+7,	 8.8729911E+1,	 4.6590620E+2	
 7.2829070E+7,	 8.9236129E+1,	 5.2613825E+2	
 7.2829210E+7,	 8.9742347E+1,	 5.0251096E+2	
 7.2829350E+7,	 9.0248565E+1,	 4.5300198E+2	
 7.2829490E+7,	 9.0754783E+1,	 5.8201027E+2	
 7.2829630E+7,	 9.1261001E+1,	 5.7230091E+2	
 7.2829770E+7,	 9.1767219E+1,	 5.6517583E+2	
 7.2829910E+7,	 9.2273437E+1,	 5.8452123E+2	
 7.2830050E+7,	 9.2779656E+1,	 5.1229358E+2	
 7.2830190E+7,	 9.3285874E+1,	 5.5763555E+2	
 7.2830330E+7,	 9.3792092E+1,	 6.6005617E+2	
 7.2830470E+7,	 9.4298310E+1,	 5.4292136E+2	
 7.2830610E+7,	 9.4804528E+1,	 5.6959945E+2	
 7.2830750E+7,	 9.5310746E+1,	 5.3138739E+2	
 7.2830890E+7,	 9.5816964E+1,	 4.5369810E+2	
 7.2831030E+7,	 9.6323182E+1,	 4.6175379E+2	
 7.2831170E+7,	 9.6829401E+1,	 5.4026866E+2	
 7.2831310E+7,	 9.7335619E+1,	 5.1931363E+2	
 7.2831450E+7,	 9.7841837E+1,	 4.6583781E+2	
 7.2831590E+7,	 9.8348055E+1,	 4.7337323E+2	
 7.2831730E+7,	 9.8854273E+1,	 4.8084760E+2	
 7.2831870E+7,	 9.9360491E+1,	 5.8207136E+2	
 7.2832010E+7,	 9.9866709E+1,	 5.9822422E+2	
 7.2832150E+7,	 1.0037293E+2,	 5.4798484E+2	
 7.2832290E+7,	 1.0087915E+2,	 5.0415242E+2	
 7.2832430E+7,	 1.0138536E+2,	 4.8223987E+2	
 7.2832570E+7,	 1.0189158E+2,	 5.1236689E+2	
 7.2832710E+7,	 1.0239780E+2,	 5.8801907E+2	
 7.2832850E+7,	 1.0290402E+2,	 6.5111631E+2	
 7.2832990E+7,	 1.0341024E+2,	 6.5485102E+2	
 7.2833130E+7,	 1.0391645E+2,	 5.6473374E+2	
 7.2833270E+7,	 1.0442267E+2,	 5.8419394E+2	
 7.2833410E+7,	 1.0492889E+2,	 5.7838786E+2	
 7.2833550E+7,	 1.0543511E+2,	 4.9311432E+2	
 7.2833690E+7,	 1.0594133E+2,	 5.2707863E+2	
 7.2833830E+7,	 1.0644754E+2,	 5.8944309E+2	
 7.2833970E+7,	 1.0695376E+2,	 5.2794087E+2	
 7.2834110E+7,	 1.0745998E+2,	 5.0760138E+2	
 7.2834250E+7,	 1.0796620E+2,	 6.0348070E+2	
 7.2834390E+7,	 1.0847242E+2,	 5.7180262E+2	
 7.2834530E+7,	 1.0897864E+2,	 5.7416219E+2	
 7.2834670E+7,	 1.0948485E+2,	 6.0939181E+2	
 7.2834810E+7,	 1.0999107E+2,	 5.4107720E+2	
 7.2834950E+7,	 1.1049729E+2,	 5.7920861E+2	
 7.2835090E+7,	 1.1100351E+2,	 5.3877139E+2	
 7.2835230E+7,	 1.1150973E+2,	 5.6386662E+2	
 7.2835370E+7,	 1.1201594E+2,	 6.1791158E+2	
 7.2835510E+7,	 1.1252216E+2,	 5.4801661E+2	
 7.2835650E+7,	 1.1302838E+2,	 5.8559847E+2	
 7.2835790E+7,	 1.1353460E+2,	 6.4393747E+2	
 7.2835930E+7,	 1.1404082E+2,	 5.6144845E+2	
 7.2836070E+7,	 1.1454703E+2,	 5.3851002E+2	
 7.2836210E+7,	 1.1505325E+2,	 6.1097217E+2	
 7.2836350E+7,	 1.1555947E+2,	 5.7299709E+2	
 7.2836490E+7,	 1.1606569E+2,	 5.2392036E+2	
 7.2836630E+7,	 1.1657191E+2,	 5.8124328E+2	
 7.2836770E+7,	 1.1707812E+2,	 5.5297017E+2	
 7.2836910E+7,	 1.1758434E+2,	 5.2025402E+2	
 7.2837050E+7,	 1.1809056E+2,	 5.5226672E+2	
 7.2837190E+7,	 1.1859678E+2,	 5.7053244E+2	
 7.2837330E+7,	 1.1910300E+2,	 5.3857595E+2	
 7.2837470E+7,	 1.1960922E+2,	 5.8014655E+2	
 7.2837610E+7,	 1.2011543E+2,	 5.8659989E+2	
 7.2837750E+7,	 1.2062165E+2,	 5.8687836E+2	
 7.2837890E+7,	 1.2112787E+2,	 6.1534196E+2	
 7.2838030E+7,	 1.2163409E+2,	 5.5913532E+2	
 7.2838170E+7,	 1.2214031E+2,	 5.7476306E+2	
 7.2838310E+7,	 1.2264652E+2,	 5.9021735E+2	
 7.2838450E+7,	 1.2315274E+2,	 6.0138983E+2	
 7.2838590E+7,	 1.2365896E+2,	 6.0480702E+2	
 7.2838730E+7,	 1.2416518E+2,	 5.6267709E+2	
 7.2838870E+7,	 1.2467140E+2,	 5.7975817E+2	
 7.2839010E+7,	 1.2517761E+2,	 5.5002928E+2	
 7.2839150E+7,	 1.2568383E+2,	 5.4005373E+2	
 7.2839290E+7,	 1.2619005E+2,	 5.5866146E+2	
 7.2839430E+7,	 1.2669627E+2,	 5.7569122E+2	
