Temps___(ms):,	Pos.cal.(um):,	 Tension_(mV):	
 7.0532896E+7,	 2.7376276E+1,	 1.3189253E+3	
 7.0532976E+7,	 2.7426897E+1,	 1.3204495E+3	
 7.0533056E+7,	 2.7477519E+1,	 1.3180851E+3	
 7.0533136E+7,	 2.7528141E+1,	 1.3143479E+3	
 7.0533219E+7,	 2.7578763E+1,	 1.3127894E+3	
 7.0533299E+7,	 2.7629385E+1,	 1.3138105E+3	
 7.0533379E+7,	 2.7680006E+1,	 1.3174597E+3	
 7.0533459E+7,	 2.7730628E+1,	 1.3206155E+3	
 7.0533539E+7,	 2.7781250E+1,	 1.3192526E+3	
 7.0533619E+7,	 2.7831872E+1,	 1.3154569E+3	
 7.0533699E+7,	 2.7882494E+1,	 1.3131070E+3	
 7.0533779E+7,	 2.7933115E+1,	 1.3129019E+3	
 7.0533859E+7,	 2.7983737E+1,	 1.3153689E+3	
 7.0533939E+7,	 2.8034359E+1,	 1.3192770E+3	
 7.0534019E+7,	 2.8084981E+1,	 1.3211334E+3	
 7.0534099E+7,	 2.8135603E+1,	 1.3205619E+3	
 7.0534179E+7,	 2.8186224E+1,	 1.3178701E+3	
 7.0534259E+7,	 2.8236846E+1,	 1.3147973E+3	
 7.0534339E+7,	 2.8287468E+1,	 1.3131266E+3	
 7.0534419E+7,	 2.8338090E+1,	 1.3135028E+3	
 7.0534499E+7,	 2.8388712E+1,	 1.3166537E+3	
 7.0534579E+7,	 2.8439334E+1,	 1.3202345E+3	
 7.0534659E+7,	 2.8489955E+1,	 1.3205668E+3	
 7.0534739E+7,	 2.8540577E+1,	 1.3174109E+3	
 7.0534819E+7,	 2.8591199E+1,	 1.3144505E+3	
 7.0534899E+7,	 2.8641821E+1,	 1.3139669E+3	
 7.0534979E+7,	 2.8692443E+1,	 1.3163850E+3	
 7.0535059E+7,	 2.8743064E+1,	 1.3198242E+3	
 7.0535139E+7,	 2.8793686E+1,	 1.3210651E+3	
 7.0535219E+7,	 2.8844308E+1,	 1.3183293E+3	
 7.0535299E+7,	 2.8894930E+1,	 1.3149195E+3	
 7.0535379E+7,	 2.8945552E+1,	 1.3132439E+3	
 7.0535459E+7,	 2.8996173E+1,	 1.3142258E+3	
 7.0535539E+7,	 2.9046795E+1,	 1.3183538E+3	
 7.0535619E+7,	 2.9097417E+1,	 1.3212556E+3	
 7.0535699E+7,	 2.9148039E+1,	 1.3200636E+3	
 7.0535779E+7,	 2.9198661E+1,	 1.3169224E+3	
 7.0535859E+7,	 2.9249283E+1,	 1.3141183E+3	
 7.0535939E+7,	 2.9299904E+1,	 1.3132780E+3	
 7.0536019E+7,	 2.9350526E+1,	 1.3144798E+3	
 7.0536099E+7,	 2.9401148E+1,	 1.3176405E+3	
 7.0536179E+7,	 2.9451770E+1,	 1.3206009E+3	
 7.0536259E+7,	 2.9502392E+1,	 1.3214021E+3	
 7.0536339E+7,	 2.9553013E+1,	 1.3207084E+3	
 7.0536419E+7,	 2.9603635E+1,	 1.3180118E+3	
 7.0536499E+7,	 2.9654257E+1,	 1.3144212E+3	
 7.0536579E+7,	 2.9704879E+1,	 1.3146166E+3	
 7.0536659E+7,	 2.9755501E+1,	 1.3180606E+3	
 7.0536739E+7,	 2.9806122E+1,	 1.3206937E+3	
 7.0536819E+7,	 2.9856744E+1,	 1.3195262E+3	
 7.0536899E+7,	 2.9907366E+1,	 1.3163313E+3	
 7.0536979E+7,	 2.9957988E+1,	 1.3137763E+3	
 7.0537059E+7,	 3.0008610E+1,	 1.3141720E+3	
 7.0537139E+7,	 3.0059232E+1,	 1.3176112E+3	
 7.0537219E+7,	 3.0109853E+1,	 1.3205668E+3	
 7.0537299E+7,	 3.0160475E+1,	 1.3208402E+3	
 7.0537379E+7,	 3.0211097E+1,	 1.3190768E+3	
 7.0537459E+7,	 3.0261719E+1,	 1.3156523E+3	
 7.0537539E+7,	 3.0312341E+1,	 1.3138349E+3	
 7.0537619E+7,	 3.0362962E+1,	 1.3165120E+3	
 7.0537699E+7,	 3.0413584E+1,	 1.3200880E+3	
 7.0537779E+7,	 3.0464206E+1,	 1.3209136E+3	
 7.0537859E+7,	 3.0514828E+1,	 1.3195018E+3	
 7.0537939E+7,	 3.0565450E+1,	 1.3166586E+3	
 7.0538019E+7,	 3.0616071E+1,	 1.3140156E+3	
 7.0538099E+7,	 3.0666693E+1,	 1.3137177E+3	
 7.0538179E+7,	 3.0717315E+1,	 1.3158427E+3	
 7.0538259E+7,	 3.0767937E+1,	 1.3188910E+3	
