Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.2483740E+7,	 3.4321588E+0,	 7.4589890E+2	
 7.2483880E+7,	 3.4422832E+0,	 7.6435512E+2	
 7.2484020E+7,	 3.4524075E+0,	 7.6945776E+2	
 7.2484160E+7,	 3.4625319E+0,	 7.6481438E+2	
 7.2484300E+7,	 3.4726562E+0,	 7.4711531E+2	
 7.2484441E+7,	 3.4827806E+0,	 7.2990477E+2	
 7.2484581E+7,	 3.4929050E+0,	 7.1196139E+2	
 7.2484723E+7,	 3.5030293E+0,	 6.8653399E+2	
 7.2484865E+7,	 3.5131537E+0,	 6.5440649E+2	
 7.2485005E+7,	 3.5232781E+0,	 6.1677819E+2	
 7.2485145E+7,	 3.5334024E+0,	 5.8668292E+2	
 7.2485285E+7,	 3.5435268E+0,	 5.6289935E+2	
 7.2485425E+7,	 3.5536511E+0,	 5.3538591E+2	
 7.2485565E+7,	 3.5637755E+0,	 5.0992674E+2	
 7.2485705E+7,	 3.5738999E+0,	 4.8745236E+2	
 7.2485845E+7,	 3.5840242E+0,	 4.6430385E+2	
 7.2485990E+7,	 3.5941486E+0,	 4.4009772E+2	
 7.2486130E+7,	 3.6042730E+0,	 4.2159256E+2	
 7.2486270E+7,	 3.6143973E+0,	 3.9787003E+2	
 7.2486410E+7,	 3.6245217E+0,	 3.8162434E+2	
 7.2486550E+7,	 3.6346460E+0,	 3.7057400E+2	
 7.2486690E+7,	 3.6447704E+0,	 3.6790425E+2	
 7.2486830E+7,	 3.6548948E+0,	 3.7336591E+2	
 7.2486970E+7,	 3.6650191E+0,	 3.8817292E+2	
 7.2487110E+7,	 3.6751435E+0,	 4.1383243E+2	
 7.2487250E+7,	 3.6852679E+0,	 4.5483878E+2	
 7.2487390E+7,	 3.6953922E+0,	 4.9924034E+2	
 7.2487530E+7,	 3.7055166E+0,	 5.4579872E+2	
 7.2487670E+7,	 3.7156409E+0,	 6.0304350E+2	
 7.2487810E+7,	 3.7257653E+0,	 6.5719593E+2	
 7.2487950E+7,	 3.7358897E+0,	 7.0449197E+2	
 7.2488095E+7,	 3.7460140E+0,	 7.4286026E+2	
 7.2488235E+7,	 3.7561384E+0,	 7.5117242E+2	
 7.2488375E+7,	 3.7662628E+0,	 7.3718125E+2	
 7.2488515E+7,	 3.7763871E+0,	 7.2075474E+2	
 7.2488660E+7,	 3.7865115E+0,	 6.9912070E+2	
 7.2488800E+7,	 3.7966358E+0,	 6.6596240E+2	
 7.2488940E+7,	 3.8067602E+0,	 6.2274063E+2	
 7.2489082E+7,	 3.8168846E+0,	 5.6766486E+2	
 7.2489222E+7,	 3.8270089E+0,	 5.2127504E+2	
 7.2489362E+7,	 3.8371333E+0,	 4.6746701E+2	
 7.2489502E+7,	 3.8472577E+0,	 4.1881534E+2	
 7.2489642E+7,	 3.8573820E+0,	 3.8117245E+2	
 7.2489782E+7,	 3.8675064E+0,	 3.5888129E+2	
 7.2489922E+7,	 3.8776307E+0,	 3.4985590E+2	
 7.2490062E+7,	 3.8877551E+0,	 3.8880557E+2	
 7.2490202E+7,	 3.8978795E+0,	 4.3363947E+2	
 7.2490342E+7,	 3.9080038E+0,	 4.5244506E+2	
 7.2490482E+7,	 3.9181282E+0,	 4.7360528E+2	
 7.2490622E+7,	 3.9282526E+0,	 5.1327550E+2	
 7.2490762E+7,	 3.9383769E+0,	 5.6295067E+2	
 7.2490902E+7,	 3.9485013E+0,	 6.2044698E+2	
 7.2491046E+7,	 3.9586256E+0,	 6.7601615E+2	
 7.2491186E+7,	 3.9687500E+0,	 7.1931851E+2	
 7.2491326E+7,	 3.9788744E+0,	 7.5326574E+2	
 7.2491466E+7,	 3.9889987E+0,	 7.7641916E+2	
 7.2491606E+7,	 3.9991231E+0,	 7.8953344E+2	
 7.2491746E+7,	 4.0092474E+0,	 7.9136294E+2	
 7.2491886E+7,	 4.0193718E+0,	 7.8393990E+2	
 7.2492026E+7,	 4.0294962E+0,	 7.6823646E+2	
 7.2492166E+7,	 4.0396205E+0,	 7.2721303E+2	
 7.2492306E+7,	 4.0497449E+0,	 6.6682220E+2	
 7.2492446E+7,	 4.0598693E+0,	 6.0998291E+2	
 7.2492586E+7,	 4.0699936E+0,	 5.5077916E+2	
 7.2492726E+7,	 4.0801180E+0,	 4.8560333E+2	
 7.2492866E+7,	 4.0902423E+0,	 4.3096972E+2	
 7.2493007E+7,	 4.1003667E+0,	 3.8424036E+2	
 7.2493151E+7,	 4.1104911E+0,	 3.4669760E+2	
 7.2493291E+7,	 4.1206154E+0,	 3.3279678E+2	
 7.2493431E+7,	 4.1307398E+0,	 3.2962874E+2	
 7.2493571E+7,	 4.1408642E+0,	 3.3384222E+2	
 7.2493711E+7,	 4.1509885E+0,	 3.4303614E+2	
 7.2493855E+7,	 4.1611129E+0,	 3.6368588E+2	
 7.2493997E+7,	 4.1712372E+0,	 3.9096239E+2	
 7.2494137E+7,	 4.1813616E+0,	 4.1859305E+2	
 7.2494277E+7,	 4.1914860E+0,	 4.4745237E+2	
 7.2494419E+7,	 4.2016103E+0,	 4.8154128E+2	
 7.2494559E+7,	 4.2117347E+0,	 5.1897901E+2	
 7.2494699E+7,	 4.2218591E+0,	 5.5280900E+2	
 7.2494839E+7,	 4.2319834E+0,	 5.8706397E+2	
 7.2494979E+7,	 4.2421078E+0,	 6.2480950E+2	
 7.2495119E+7,	 4.2522321E+0,	 6.5897900E+2	
 7.2495259E+7,	 4.2623565E+0,	 6.9889593E+2	
 7.2495399E+7,	 4.2724809E+0,	 7.3858082E+2	
 7.2495539E+7,	 4.2826052E+0,	 7.6112115E+2	
 7.2495679E+7,	 4.2927296E+0,	 7.7212018E+2	
 7.2495819E+7,	 4.3028540E+0,	 7.7337569E+2	
 7.2495959E+7,	 4.3129783E+0,	 7.6121151E+2	
 7.2496099E+7,	 4.3231027E+0,	 7.2931606E+2	
 7.2496239E+7,	 4.3332270E+0,	 6.8504399E+2	
 7.2496379E+7,	 4.3433514E+0,	 6.3059109E+2	
 7.2496520E+7,	 4.3534758E+0,	 5.7370055E+2	
 7.2496660E+7,	 4.3636001E+0,	 5.2140206E+2	
 7.2496800E+7,	 4.3737245E+0,	 4.6755007E+2	
 7.2496940E+7,	 4.3838489E+0,	 4.2068148E+2	
 7.2497080E+7,	 4.3939732E+0,	 3.8272592E+2	
 7.2497220E+7,	 4.4040976E+0,	 3.6992916E+2	
 7.2497360E+7,	 4.4142219E+0,	 3.7113091E+2	
 7.2497500E+7,	 4.4243463E+0,	 3.7688079E+2	
 7.2497640E+7,	 4.4344707E+0,	 3.8912067E+2	
 7.2497783E+7,	 4.4445950E+0,	 4.1119930E+2	
 7.2497923E+7,	 4.4547194E+0,	 4.4135565E+2	
 7.2498063E+7,	 4.4648437E+0,	 4.7799951E+2	
 7.2498203E+7,	 4.4749681E+0,	 5.1799464E+2	
 7.2498343E+7,	 4.4850925E+0,	 5.5872738E+2	
 7.2498483E+7,	 4.4952168E+0,	 6.0048604E+2	
 7.2498628E+7,	 4.5053412E+0,	 6.4326090E+2	
 7.2498768E+7,	 4.5154656E+0,	 6.7804104E+2	
 7.2498908E+7,	 4.5255899E+0,	 7.0114559E+2	
 7.2499048E+7,	 4.5357143E+0,	 7.2193944E+2	
 7.2499188E+7,	 4.5458386E+0,	 7.3750854E+2	
 7.2499328E+7,	 4.5559630E+0,	 7.4260628E+2	
 7.2499468E+7,	 4.5660874E+0,	 7.4352956E+2	
 7.2499608E+7,	 4.5762117E+0,	 7.3503178E+2	
 7.2499748E+7,	 4.5863361E+0,	 7.1416461E+2	
 7.2499888E+7,	 4.5964605E+0,	 6.9117492E+2	
 7.2500028E+7,	 4.6065848E+0,	 6.7867124E+2	
 7.2500171E+7,	 4.6167092E+0,	 6.5872008E+2	
 7.2500314E+7,	 4.6268335E+0,	 6.3390815E+2	
 7.2500454E+7,	 4.6369579E+0,	 6.0066193E+2	
 7.2500594E+7,	 4.6470823E+0,	 5.7091349E+2	
 7.2500734E+7,	 4.6572066E+0,	 5.4616022E+2	
 7.2500878E+7,	 4.6673310E+0,	 5.1699805E+2	
 7.2501018E+7,	 4.6774554E+0,	 4.8191255E+2	
 7.2501158E+7,	 4.6875797E+0,	 4.4309476E+2	
 7.2501298E+7,	 4.6977041E+0,	 4.0792379E+2	
 7.2501438E+7,	 4.7078284E+0,	 3.8290671E+2	
 7.2501578E+7,	 4.7179528E+0,	 3.6751589E+2	
 7.2501718E+7,	 4.7280772E+0,	 3.6402297E+2	
 7.2501858E+7,	 4.7382015E+0,	 3.6968490E+2	
 7.2501998E+7,	 4.7483259E+0,	 3.8478750E+2	
 7.2502138E+7,	 4.7584503E+0,	 4.0393013E+2	
 7.2502278E+7,	 4.7685746E+0,	 4.3195897E+2	
 7.2502418E+7,	 4.7786990E+0,	 4.6298975E+2	
 7.2502558E+7,	 4.7888233E+0,	 4.9239132E+2	
 7.2502698E+7,	 4.7989477E+0,	 5.2770638E+2	
 7.2502839E+7,	 4.8090721E+0,	 5.6990230E+2	
 7.2502979E+7,	 4.8191964E+0,	 6.1130190E+2	
 7.2503122E+7,	 4.8293208E+0,	 6.4236200E+2	
 7.2503262E+7,	 4.8394452E+0,	 6.6568148E+2	
 7.2503402E+7,	 4.8495695E+0,	 6.8885201E+2	
 7.2503546E+7,	 4.8596939E+0,	 7.1540058E+2	
 7.2503686E+7,	 4.8698182E+0,	 7.3449194E+2	
 7.2503826E+7,	 4.8799426E+0,	 7.5100881E+2	
 7.2503966E+7,	 4.8900670E+0,	 7.6675624E+2	
 7.2504106E+7,	 4.9001913E+0,	 7.7707863E+2	
 7.2504246E+7,	 4.9103157E+0,	 7.8494138E+2	
 7.2504386E+7,	 4.9204401E+0,	 7.8170979E+2	
 7.2504526E+7,	 4.9305644E+0,	 7.7648264E+2	
 7.2504666E+7,	 4.9406888E+0,	 7.7065706E+2	
 7.2504806E+7,	 4.9508131E+0,	 7.5300682E+2	
 7.2504946E+7,	 4.9609375E+0,	 7.2215682E+2	
 7.2505086E+7,	 4.9710619E+0,	 6.8115294E+2	
 7.2505226E+7,	 4.9811862E+0,	 6.3022715E+2	
 7.2505369E+7,	 4.9913106E+0,	 5.7340741E+2	
 7.2505509E+7,	 5.0014349E+0,	 5.1290178E+2	
 7.2505649E+7,	 5.0115593E+0,	 4.5079872E+2	
 7.2505792E+7,	 5.0216837E+0,	 3.9503175E+2	
 7.2505932E+7,	 5.0318080E+0,	 3.4620419E+2	
 7.2506072E+7,	 5.0419324E+0,	 3.2142404E+2	
 7.2506212E+7,	 5.0520568E+0,	 3.2769665E+2	
 7.2506353E+7,	 5.0621811E+0,	 3.4823644E+2	
 7.2506493E+7,	 5.0723055E+0,	 3.7182707E+2	
 7.2506633E+7,	 5.0824298E+0,	 3.9864436E+2	
 7.2506773E+7,	 5.0925542E+0,	 4.3791890E+2	
 7.2506913E+7,	 5.1026786E+0,	 4.8579875E+2	
 7.2507053E+7,	 5.1128029E+0,	 5.3893989E+2	
 7.2507196E+7,	 5.1229273E+0,	 5.9476548E+2	
 7.2507340E+7,	 5.1330517E+0,	 6.5787005E+2	
 7.2507480E+7,	 5.1431760E+0,	 7.0928919E+2	
 7.2507620E+7,	 5.1533004E+0,	 7.5205666E+2	
 7.2507760E+7,	 5.1634247E+0,	 7.8429651E+2	
 7.2507900E+7,	 5.1735491E+0,	 8.0213481E+2	
 7.2508040E+7,	 5.1836735E+0,	 7.6910359E+2	
 7.2508180E+7,	 5.1937978E+0,	 7.2415489E+2	
 7.2508320E+7,	 5.2039222E+0,	 7.1074253E+2	
 7.2508460E+7,	 5.2140466E+0,	 6.9727165E+2	
 7.2508600E+7,	 5.2241709E+0,	 6.6700542E+2	
 7.2508744E+7,	 5.2342953E+0,	 6.1980462E+2	
 7.2508884E+7,	 5.2444196E+0,	 5.7085490E+2	
 7.2509024E+7,	 5.2545440E+0,	 5.2240598E+2	
 7.2509164E+7,	 5.2646684E+0,	 4.7626773E+2	
 7.2509306E+7,	 5.2747927E+0,	 4.3173423E+2	
 7.2509446E+7,	 5.2849171E+0,	 3.9319736E+2	
 7.2509586E+7,	 5.2950415E+0,	 3.6666584E+2	
 7.2509726E+7,	 5.3051658E+0,	 3.5473865E+2	
 7.2509866E+7,	 5.3152902E+0,	 3.4563020E+2	
 7.2510006E+7,	 5.3254145E+0,	 3.4624085E+2	
