Temps___(ms):,	Pos.cal.(um):,	Tension_(mV):	
 7.5979671E+7,	-1.8021365E+0,	 5.5446994E+2	
 7.5979716E+7,	-1.7920121E+0,	 4.6897900E+2	
 7.5979761E+7,	-1.7818878E+0,	 4.2012700E+2	
 7.5979806E+7,	-1.7717634E+0,	 3.1998047E+2	
 7.5979852E+7,	-1.7616390E+0,	 2.4670249E+2	
 7.5979897E+7,	-1.7515147E+0,	 2.1006350E+2	
 7.5979943E+7,	-1.7413903E+0,	 1.8075232E+2	
 7.5979988E+7,	-1.7312659E+0,	 1.3434294E+2	
 7.5980034E+7,	-1.7211416E+0,	 1.0258915E+2	
 7.5980079E+7,	-1.7110172E+0,	 9.2818759E+1	
 7.5980125E+7,	-1.7008929E+0,	 9.0376161E+1	
 7.5980170E+7,	-1.6907685E+0,	 1.0991696E+2	
 7.5980215E+7,	-1.6806441E+0,	 1.2212995E+2	
 7.5980260E+7,	-1.6705198E+0,	 1.4411333E+2	
 7.5980306E+7,	-1.6603954E+0,	 1.7342453E+2	
 7.5980351E+7,	-1.6502710E+0,	 2.1983391E+2	
 7.5980397E+7,	-1.6401467E+0,	 2.7601367E+2	
 7.5980442E+7,	-1.6300223E+0,	 3.0288225E+2	
 7.5980488E+7,	-1.6198980E+0,	 3.5173425E+2	
 7.5980533E+7,	-1.6097736E+0,	 3.9570102E+2	
 7.5980579E+7,	-1.5996492E+0,	 4.4211042E+2	
 7.5980624E+7,	-1.5895249E+0,	 4.6409380E+2	
 7.5980669E+7,	-1.5794005E+0,	 4.9096239E+2	
 7.5980714E+7,	-1.5692761E+0,	 5.2760136E+2	
 7.5980759E+7,	-1.5591518E+0,	 6.5217394E+2	
 7.5980805E+7,	-1.5490274E+0,	 7.3522228E+2	
 7.5980850E+7,	-1.5389031E+0,	 7.8163165E+2	
 7.5980896E+7,	-1.5287787E+0,	 8.4269661E+2	
 7.5980941E+7,	-1.5186543E+0,	 8.7933564E+2	
 7.5980987E+7,	-1.5085300E+0,	 9.1841722E+2	
 7.5981032E+7,	-1.4984056E+0,	 9.4284320E+2	
 7.5981078E+7,	-1.4882812E+0,	 9.4528580E+2	
 7.5981123E+7,	-1.4781569E+0,	 9.2085981E+2	
 7.5981168E+7,	-1.4680325E+0,	 8.6712259E+2	
 7.5981213E+7,	-1.4579082E+0,	 7.9872984E+2	
 7.5981258E+7,	-1.4477838E+0,	 7.1323889E+2	
 7.5981304E+7,	-1.4376594E+0,	 6.4728874E+2	
 7.5981349E+7,	-1.4275351E+0,	 4.9584758E+2	
 7.5981395E+7,	-1.4174107E+0,	 4.0058622E+2	
 7.5981440E+7,	-1.4072864E+0,	 3.0532485E+2	
 7.5981486E+7,	-1.3971620E+0,	 2.1494870E+2	
 7.5981531E+7,	-1.3870376E+0,	 1.9296531E+2	
 7.5981576E+7,	-1.3769133E+0,	 1.3434294E+2	
 7.5981622E+7,	-1.3667889E+0,	 1.0014655E+2	
 7.5981667E+7,	-1.3566645E+0,	 8.3048366E+1	
 7.5981712E+7,	-1.3465402E+0,	 8.5490964E+1	
 7.5981757E+7,	-1.3364158E+0,	 1.0747435E+2	
 7.5981802E+7,	-1.3262915E+0,	 1.5876894E+2	
 7.5981848E+7,	-1.3161671E+0,	 2.3693210E+2	
 7.5981893E+7,	-1.3060427E+0,	 3.2242307E+2	
 7.5981939E+7,	-1.2959184E+0,	 4.3478259E+2	
 7.5981984E+7,	-1.2857940E+0,	 4.7142160E+2	
 7.5982034E+7,	-1.2756696E+0,	 7.3277968E+2	
 7.5982080E+7,	-1.2655453E+0,	 7.6697606E+2	
 7.5982125E+7,	-1.2554209E+0,	 8.1094283E+2	
 7.5982171E+7,	-1.2452966E+0,	 8.4513921E+2	
 7.5982215E+7,	-1.2351722E+0,	 8.8910604E+2	
 7.5982261E+7,	-1.2250478E+0,	 9.2818761E+2	
 7.5982306E+7,	-1.2149235E+0,	 9.4528580E+2	
 7.5982352E+7,	-1.2047991E+0,	 9.3551540E+2	
 7.5982397E+7,	-1.1946747E+0,	 8.9643383E+2	
 7.5982442E+7,	-1.1845504E+0,	 8.6712259E+2	
 7.5982488E+7,	-1.1744260E+0,	 7.8895944E+2	
 7.5982533E+7,	-1.1643017E+0,	 7.4255008E+2	
 7.5982579E+7,	-1.1541773E+0,	 7.0102590E+2	
 7.5982624E+7,	-1.1440529E+0,	 6.0820711E+2	
 7.5982670E+7,	-1.1339286E+0,	 5.2515876E+2	
 7.5982714E+7,	-1.1238042E+0,	 3.9081582E+2	
 7.5982760E+7,	-1.1136798E+0,	 2.7112848E+2	
 7.5982805E+7,	-1.1035555E+0,	 2.1006350E+2	
 7.5982851E+7,	-1.0934311E+0,	 1.3190034E+2	
 7.5982896E+7,	-1.0833068E+0,	 1.0258915E+2	
 7.5982941E+7,	-1.0731824E+0,	 8.5490964E+1	
 7.5982987E+7,	-1.0630580E+0,	 8.5490964E+1	
 7.5983032E+7,	-1.0529337E+0,	 1.1480215E+2	
 7.5983078E+7,	-1.0428093E+0,	 1.5632634E+2	
 7.5983123E+7,	-1.0326849E+0,	 2.0029311E+2	
 7.5983169E+7,	-1.0225606E+0,	 2.6135808E+2	
 7.5983213E+7,	-1.0124362E+0,	 2.9066926E+2	
 7.5983259E+7,	-1.0023119E+0,	 3.7860283E+2	
 7.5983304E+7,	-9.9218750E-1,	 4.5188081E+2	
 7.5983350E+7,	-9.8206314E-1,	 4.9340498E+2	
 7.5983395E+7,	-9.7193878E-1,	 5.6179774E+2	
 7.5983440E+7,	-9.6181441E-1,	 6.3019055E+2	
 7.5983486E+7,	-9.5169005E-1,	 6.7659992E+2	
 7.5983531E+7,	-9.4156569E-1,	 7.2056669E+2	
 7.5983577E+7,	-9.3144133E-1,	 7.6453346E+2	
 7.5983622E+7,	-9.2131696E-1,	 8.1827062E+2	
 7.5983667E+7,	-9.1119260E-1,	 8.5002440E+2	
 7.5983712E+7,	-9.0106824E-1,	 9.1353202E+2	
 7.5983758E+7,	-8.9094388E-1,	 9.3063021E+2	
 7.5983803E+7,	-8.8081952E-1,	 9.3307281E+2	
 7.5983848E+7,	-8.7069515E-1,	 9.2330241E+2	
 7.5983894E+7,	-8.6057079E-1,	 8.9399123E+2	
 7.5983939E+7,	-8.5044643E-1,	 8.4758180E+2	
 7.5983985E+7,	-8.4032207E-1,	 7.5476307E+2	
 7.5984030E+7,	-8.3019770E-1,	 6.6438693E+2	
 7.5984076E+7,	-8.2007334E-1,	 5.5446994E+2	
 7.5984121E+7,	-8.0994898E-1,	 4.4455302E+2	
 7.5984166E+7,	-7.9982462E-1,	 3.6394724E+2	
 7.5984212E+7,	-7.8970026E-1,	 2.8822666E+2	
 7.5984256E+7,	-7.7957589E-1,	 1.8075232E+2	
 7.5984302E+7,	-7.6945153E-1,	 1.2457255E+2	
 7.5984347E+7,	-7.5932717E-1,	 8.7933563E+1	
 7.5984393E+7,	-7.4920281E-1,	 8.3048366E+1	
 7.5984438E+7,	-7.3907844E-1,	 8.5490964E+1	
 7.5984483E+7,	-7.2895408E-1,	 9.2818759E+1	
 7.5984529E+7,	-7.1882972E-1,	 1.0991696E+2	
 7.5984574E+7,	-7.0870536E-1,	 1.7098193E+2	
 7.5984620E+7,	-6.9858099E-1,	 2.2960430E+2	
 7.5984665E+7,	-6.8845663E-1,	 2.9555446E+2	
 7.5984711E+7,	-6.7833227E-1,	 3.8104543E+2	
 7.5984755E+7,	-6.6820791E-1,	 4.7630680E+2	
 7.5984801E+7,	-6.5808355E-1,	 5.5446994E+2	
 7.5984846E+7,	-6.4795918E-1,	 6.0820711E+2	
 7.5984891E+7,	-6.3783482E-1,	 6.4728874E+2	
 7.5984942E+7,	-6.2771046E-1,	 7.2789448E+2	
 7.5984987E+7,	-6.1758610E-1,	 7.7674645E+2	
 7.5985033E+7,	-6.0746173E-1,	 8.1338543E+2	
 7.5985078E+7,	-5.9733737E-1,	 8.5246700E+2	
 7.5985123E+7,	-5.8721301E-1,	 8.9154863E+2	
 7.5985169E+7,	-5.7708865E-1,	 9.2330241E+2	
 7.5985213E+7,	-5.6696429E-1,	 9.2085981E+2	
 7.5985259E+7,	-5.5683992E-1,	 9.2330241E+2	
 7.5985304E+7,	-5.4671556E-1,	 9.1108942E+2	
 7.5985350E+7,	-5.3659120E-1,	 8.9643383E+2	
 7.5985395E+7,	-5.2646684E-1,	 8.5735220E+2	
 7.5985441E+7,	-5.1634247E-1,	 8.2071322E+2	
 7.5985486E+7,	-5.0621811E-1,	 7.6941866E+2	
 7.5985531E+7,	-4.9609375E-1,	 7.2056669E+2	
 7.5985577E+7,	-4.8596939E-1,	 6.6438693E+2	
 7.5985623E+7,	-4.7584503E-1,	 5.7645333E+2	
 7.5985668E+7,	-4.6572066E-1,	 4.8119199E+2	
 7.5985712E+7,	-4.5559630E-1,	 4.2012700E+2	
 7.5985758E+7,	-4.4547194E-1,	 3.2975087E+2	
 7.5985803E+7,	-4.3534758E-1,	 2.7112848E+2	
 7.5985849E+7,	-4.2522321E-1,	 2.1250610E+2	
 7.5985894E+7,	-4.1509885E-1,	 1.5876894E+2	
 7.5985940E+7,	-4.0497449E-1,	 1.1480215E+2	
 7.5985985E+7,	-3.9485013E-1,	 9.2818759E+1	
 7.5986031E+7,	-3.8472577E-1,	 8.3048366E+1	
 7.5986076E+7,	-3.7460140E-1,	 8.0605768E+1	
 7.5986122E+7,	-3.6447704E-1,	 8.7933563E+1	
 7.5986167E+7,	-3.5435268E-1,	 1.0503175E+2	
 7.5986212E+7,	-3.4422832E-1,	 1.3922814E+2	
 7.5986256E+7,	-3.3410395E-1,	 1.5388373E+2	
 7.5986302E+7,	-3.2397959E-1,	 1.8075232E+2	
 7.5986347E+7,	-3.1385523E-1,	 2.2960430E+2	
 7.5986392E+7,	-3.0373087E-1,	 2.6135808E+2	
 7.5986438E+7,	-2.9360651E-1,	 3.0288225E+2	
 7.5986483E+7,	-2.8348214E-1,	 3.6394724E+2	
 7.5986528E+7,	-2.7335778E-1,	 4.0547141E+2	
 7.5986574E+7,	-2.6323342E-1,	 4.5920861E+2	
 7.5986619E+7,	-2.5310906E-1,	 5.5202734E+2	
 7.5986665E+7,	-2.4298469E-1,	 5.9843671E+2	
 7.5986710E+7,	-2.3286033E-1,	 6.4240354E+2	
 7.5986754E+7,	-2.2273597E-1,	 6.9614071E+2	
 7.5986800E+7,	-2.1261161E-1,	 7.5720567E+2	
 7.5986845E+7,	-2.0248724E-1,	 8.1094283E+2	
 7.5986891E+7,	-1.9236288E-1,	 8.6467999E+2	
 7.5986936E+7,	-1.8223852E-1,	 8.9887643E+2	
 7.5986982E+7,	-1.7211416E-1,	 9.2085981E+2	
 7.5987027E+7,	-1.6198980E-1,	 9.1108942E+2	
 7.5987073E+7,	-1.5186543E-1,	 8.8177824E+2	
 7.5987118E+7,	-1.4174107E-1,	 8.2559842E+2	
 7.5987164E+7,	-1.3161671E-1,	 7.0346850E+2	
 7.5987209E+7,	-1.2149235E-1,	 5.8866632E+2	
 7.5987254E+7,	-1.1136798E-1,	 4.7874939E+2	
 7.5987299E+7,	-1.0124362E-1,	 3.7371764E+2	
 7.5987344E+7,	-9.1119260E-2,	 3.1753787E+2	
 7.5987390E+7,	-8.0994898E-2,	 2.4181730E+2	
 7.5987435E+7,	-7.0870536E-2,	 1.9052272E+2	
 7.5987481E+7,	-6.0746173E-2,	 1.2457255E+2	
 7.5987526E+7,	-5.0621811E-2,	 9.5261358E+1	
 7.5987572E+7,	-4.0497449E-2,	 8.3048366E+1	
 7.5987617E+7,	-3.0373087E-2,	 9.5261358E+1	
 7.5987662E+7,	-2.0248724E-2,	 1.2945774E+2	
 7.5987708E+7,	-1.0124362E-2,	 1.6853933E+2	
 7.5987753E+7,	 0.0000000E+0,	 2.1983391E+2	
 7.5987798E+7,	 1.0124362E-2,	 2.6135808E+2	
 7.5987848E+7,	 2.0248724E-2,	 5.3004396E+2	
 7.5987893E+7,	 3.0373087E-2,	 5.6668293E+2	
 7.5987939E+7,	 4.0497449E-2,	 6.2530535E+2	
 7.5987984E+7,	 5.0621811E-2,	 6.6927212E+2	
 7.5988030E+7,	 6.0746173E-2,	 7.4255008E+2	
 7.5988075E+7,	 7.0870536E-2,	 8.2559842E+2	
 7.5988121E+7,	 8.0994898E-2,	 8.6956519E+2	
 7.5988166E+7,	 9.1119260E-2,	 8.9887643E+2	
 7.5988211E+7,	 1.0124362E-1,	 9.2085981E+2	
 7.5988256E+7,	 1.1136798E-1,	 9.2330241E+2	
 7.5988301E+7,	 1.2149235E-1,	 8.9399123E+2	
 7.5988347E+7,	 1.3161671E-1,	 8.7445039E+2	
 7.5988392E+7,	 1.4174107E-1,	 8.3781141E+2	
 7.5988438E+7,	 1.5186543E-1,	 7.9384464E+2	
 7.5988483E+7,	 1.6198980E-1,	 7.3766488E+2	
 7.5988529E+7,	 1.7211416E-1,	 6.1553490E+2	
 7.5988574E+7,	 1.8223852E-1,	 5.0806057E+2	
 7.5988620E+7,	 1.9236288E-1,	 4.1279921E+2	
 7.5988665E+7,	 2.0248724E-1,	 2.9799706E+2	
 7.5988711E+7,	 2.1261161E-1,	 2.2960430E+2	
 7.5988755E+7,	 2.2273597E-1,	 1.7830972E+2	
 7.5988800E+7,	 2.3286033E-1,	 1.3678554E+2	
 7.5988846E+7,	 2.4298469E-1,	 9.7703956E+1	
 7.5988891E+7,	 2.5310906E-1,	 8.3048366E+1	
 7.5988937E+7,	 2.6323342E-1,	 8.7933563E+1	
 7.5988982E+7,	 2.7335778E-1,	 1.0503175E+2	
 7.5989028E+7,	 2.8348214E-1,	 1.2457255E+2	
 7.5989073E+7,	 2.9360651E-1,	 1.7098193E+2	
 7.5989118E+7,	 3.0373087E-1,	 2.1006350E+2	
 7.5989164E+7,	 3.1385523E-1,	 2.5158769E+2	
 7.5989209E+7,	 3.2397959E-1,	 3.1265268E+2	
 7.5989254E+7,	 3.3410395E-1,	 3.7371764E+2	
 7.5989298E+7,	 3.4422832E-1,	 4.7874939E+2	
 7.5989344E+7,	 3.5435268E-1,	 5.1783097E+2	
 7.5989389E+7,	 3.6447704E-1,	 5.6179774E+2	
 7.5989435E+7,	 3.7460140E-1,	 6.2042010E+2	
 7.5989480E+7,	 3.8472577E-1,	 6.4728874E+2	
 7.5989525E+7,	 3.9485013E-1,	 7.6453346E+2	
 7.5989571E+7,	 4.0497449E-1,	 8.2559842E+2	
 7.5989616E+7,	 4.1509885E-1,	 8.8422084E+2	
 7.5989661E+7,	 4.2522321E-1,	 9.0620422E+2	
 7.5989707E+7,	 4.3534758E-1,	 9.3063021E+2	
 7.5989752E+7,	 4.4547194E-1,	 9.3551540E+2	
 7.5989797E+7,	 4.5559630E-1,	 9.1841722E+2	
 7.5989842E+7,	 4.6572066E-1,	 8.6712259E+2	
 7.5989888E+7,	 4.7584503E-1,	 7.9140204E+2	
 7.5989933E+7,	 4.8596939E-1,	 6.9858330E+2	
 7.5989978E+7,	 4.9609375E-1,	 5.9599411E+2	
 7.5990024E+7,	 5.0621811E-1,	 4.7874939E+2	
 7.5990070E+7,	 5.1634247E-1,	 3.4196386E+2	
 7.5990115E+7,	 5.2646684E-1,	 2.3693210E+2	
 7.5990161E+7,	 5.3659120E-1,	 1.6853933E+2	
 7.5990206E+7,	 5.4671556E-1,	 1.2457255E+2	
 7.5990252E+7,	 5.5683992E-1,	 9.5261358E+1	
 7.5990296E+7,	 5.6696429E-1,	 8.5490964E+1	
 7.5990341E+7,	 5.7708865E-1,	 8.0605768E+1	
 7.5990387E+7,	 5.8721301E-1,	 9.2818759E+1	
 7.5990432E+7,	 5.9733737E-1,	 1.1724475E+2	
 7.5990478E+7,	 6.0746173E-1,	 1.6365413E+2	
 7.5990523E+7,	 6.1758610E-1,	 2.5891548E+2	
 7.5990569E+7,	 6.2771046E-1,	 3.5906205E+2	
 7.5990614E+7,	 6.3783482E-1,	 3.8837323E+2	
 7.5990659E+7,	 6.4795918E-1,	 4.7386420E+2	
 7.5990705E+7,	 6.5808355E-1,	 4.6653640E+2	
 7.5990754E+7,	 6.6820791E-1,	 6.2774795E+2	
 7.5990800E+7,	 6.7833227E-1,	 6.8392771E+2	
 7.5990845E+7,	 6.8845663E-1,	 7.4987787E+2	
 7.5990890E+7,	 6.9858099E-1,	 7.9872984E+2	
 7.5990936E+7,	 7.0870536E-1,	 8.5002440E+2	
 7.5990981E+7,	 7.1882972E-1,	 9.2085981E+2	
 7.5991027E+7,	 7.2895408E-1,	 9.3307281E+2	
 7.5991072E+7,	 7.3907844E-1,	 9.4040060E+2	
 7.5991117E+7,	 7.4920281E-1,	 9.4528580E+2	
 7.5991163E+7,	 7.5932717E-1,	 9.2818761E+2	
 7.5991208E+7,	 7.6945153E-1,	 9.0376163E+2	
 7.5991254E+7,	 7.7957589E-1,	 8.5735220E+2	
 7.5991298E+7,	 7.8970026E-1,	 8.4025401E+2	
 7.5991344E+7,	 7.9982462E-1,	 8.1827062E+2	
 7.5991389E+7,	 8.0994898E-1,	 8.0361503E+2	
 7.5991435E+7,	 8.2007334E-1,	 6.9858330E+2	
 7.5991481E+7,	 8.3019770E-1,	 6.1064970E+2	
 7.5991526E+7,	 8.4032207E-1,	 5.1783097E+2	
 7.5991571E+7,	 8.5044643E-1,	 3.9570102E+2	
 7.5991617E+7,	 8.6057079E-1,	 3.1753787E+2	
 7.5991662E+7,	 8.7069515E-1,	 2.6380068E+2	
 7.5991708E+7,	 8.8081952E-1,	 1.8808012E+2	
 7.5991753E+7,	 8.9094388E-1,	 1.3190034E+2	
 7.5991797E+7,	 9.0106824E-1,	 1.0747435E+2	
 7.5991843E+7,	 9.1119260E-1,	 8.7933563E+1	
 7.5991888E+7,	 9.2131696E-1,	 8.3048366E+1	
 7.5991934E+7,	 9.3144133E-1,	 8.7933563E+1	
 7.5991979E+7,	 9.4156569E-1,	 1.0258915E+2	
 7.5992025E+7,	 9.5169005E-1,	 1.2945774E+2	
 7.5992070E+7,	 9.6181441E-1,	 1.5144113E+2	
 7.5992116E+7,	 9.7193878E-1,	 1.8075232E+2	
 7.5992161E+7,	 9.8206314E-1,	 2.1494870E+2	
 7.5992207E+7,	 9.9218750E-1,	 2.5647289E+2	
 7.5992252E+7,	 1.0023119E+0,	 2.8822666E+2	
 7.5992296E+7,	 1.0124362E+0,	 3.5661945E+2	
 7.5992342E+7,	 1.0225606E+0,	 3.9570102E+2	
 7.5992388E+7,	 1.0326849E+0,	 4.5676601E+2	
 7.5992433E+7,	 1.0428093E+0,	 5.3004396E+2	
 7.5992478E+7,	 1.0529337E+0,	 5.9110892E+2	
 7.5992524E+7,	 1.0630580E+0,	 6.3996094E+2	
 7.5992569E+7,	 1.0731824E+0,	 7.0835370E+2	
 7.5992615E+7,	 1.0833068E+0,	 7.8651685E+2	
 7.5992660E+7,	 1.0934311E+0,	 8.5002440E+2	
 7.5992706E+7,	 1.1035555E+0,	 9.0620422E+2	
 7.5992751E+7,	 1.1136798E+0,	 9.3063021E+2	
 7.5992796E+7,	 1.1238042E+0,	 9.4040060E+2	
 7.5992841E+7,	 1.1339286E+0,	 9.2330241E+2	
 7.5992886E+7,	 1.1440529E+0,	 8.8910604E+2	
 7.5992932E+7,	 1.1541773E+0,	 7.9628724E+2	
 7.5992977E+7,	 1.1643017E+0,	 6.1064970E+2	
 7.5993023E+7,	 1.1744260E+0,	 5.8378112E+2	
 7.5993068E+7,	 1.1845504E+0,	 4.4455302E+2	
 7.5993114E+7,	 1.1946747E+0,	 2.7845627E+2	
 7.5993159E+7,	 1.2047991E+0,	 2.5891548E+2	
 7.5993205E+7,	 1.2149235E+0,	 1.9296531E+2	
 7.5993250E+7,	 1.2250478E+0,	 1.3434294E+2	
 7.5993296E+7,	 1.2351722E+0,	 9.0376161E+1	
 7.5993340E+7,	 1.2452966E+0,	 8.0605768E+1	
 7.5993386E+7,	 1.2554209E+0,	 9.2818759E+1	
 7.5993431E+7,	 1.2655453E+0,	 1.2212995E+2	
 7.5993476E+7,	 1.2756696E+0,	 1.8563752E+2	
 7.5993522E+7,	 1.2857940E+0,	 2.4670249E+2	
 7.5993567E+7,	 1.2959184E+0,	 3.6883244E+2	
 7.5993613E+7,	 1.3060427E+0,	 4.4699562E+2	
 7.5993663E+7,	 1.3161671E+0,	 6.7171472E+2	
 7.5993709E+7,	 1.3262915E+0,	 7.1323889E+2	
 7.5993754E+7,	 1.3364158E+0,	 7.4499267E+2	
 7.5993799E+7,	 1.3465402E+0,	 8.0361503E+2	
 7.5993844E+7,	 1.3566645E+0,	 8.5490960E+2	
 7.5993889E+7,	 1.3667889E+0,	 9.0376163E+2	
 7.5993935E+7,	 1.3769133E+0,	 9.3551540E+2	
 7.5993980E+7,	 1.3870376E+0,	 9.3307281E+2	
 7.5994026E+7,	 1.3971620E+0,	 9.1353202E+2	
 7.5994071E+7,	 1.4072864E+0,	 8.7200779E+2	
 7.5994117E+7,	 1.4174107E+0,	 8.3292621E+2	
 7.5994162E+7,	 1.4275351E+0,	 7.6697606E+2	
 7.5994208E+7,	 1.4376594E+0,	 6.7415732E+2	
 7.5994253E+7,	 1.4477838E+0,	 6.1064970E+2	
 7.5994298E+7,	 1.4579082E+0,	 5.2515876E+2	
 7.5994343E+7,	 1.4680325E+0,	 3.6638984E+2	
 7.5994388E+7,	 1.4781569E+0,	 2.6135808E+2	
 7.5994434E+7,	 1.4882812E+0,	 2.0762090E+2	
 7.5994479E+7,	 1.4984056E+0,	 1.3922814E+2	
 7.5994525E+7,	 1.5085300E+0,	 1.0747435E+2	
 7.5994570E+7,	 1.5186543E+0,	 8.7933563E+1	
 7.5994616E+7,	 1.5287787E+0,	 9.0376161E+1	
 7.5994661E+7,	 1.5389031E+0,	 1.1724475E+2	
 7.5994707E+7,	 1.5490274E+0,	 1.4899853E+2	
 7.5994752E+7,	 1.5591518E+0,	 1.9540791E+2	
 7.5994796E+7,	 1.5692761E+0,	 2.5158769E+2	
 7.5994842E+7,	 1.5794005E+0,	 3.2486567E+2	
 7.5994887E+7,	 1.5895249E+0,	 3.9081582E+2	
 7.5994933E+7,	 1.5996492E+0,	 4.4699562E+2	
 7.5994978E+7,	 1.6097736E+0,	 5.0317538E+2	
 7.5995024E+7,	 1.6198980E+0,	 5.6179774E+2	
 7.5995069E+7,	 1.6300223E+0,	 6.3019055E+2	
 7.5995115E+7,	 1.6401467E+0,	 6.7904252E+2	
 7.5995160E+7,	 1.6502710E+0,	 7.5720567E+2	
 7.5995206E+7,	 1.6603954E+0,	 8.1582803E+2	
 7.5995251E+7,	 1.6705198E+0,	 8.5490960E+2	
 7.5995296E+7,	 1.6806441E+0,	 8.9399123E+2	
 7.5995341E+7,	 1.6907685E+0,	 9.2818761E+2	
 7.5995386E+7,	 1.7008929E+0,	 9.4284320E+2	
 7.5995432E+7,	 1.7110172E+0,	 9.3063021E+2	
 7.5995477E+7,	 1.7211416E+0,	 9.0131903E+2	
 7.5995523E+7,	 1.7312659E+0,	 8.4513921E+2	
 7.5995568E+7,	 1.7413903E+0,	 7.6697606E+2	
 7.5995614E+7,	 1.7515147E+0,	 6.5950173E+2	
 7.5995659E+7,	 1.7616390E+0,	 5.8866632E+2	
 7.5995704E+7,	 1.7717634E+0,	 4.7874939E+2	
 7.5995750E+7,	 1.7818878E+0,	 3.8104543E+2	
 7.5995795E+7,	 1.7920121E+0,	 3.0532485E+2	
 7.5995840E+7,	 1.8021365E+0,	 2.1006350E+2	
 7.5995885E+7,	 1.8122608E+0,	 1.0503175E+2	
 7.5995931E+7,	 1.8223852E+0,	 8.3048366E+1	
 7.5995976E+7,	 1.8325096E+0,	 8.5490964E+1	
 7.5996021E+7,	 1.8426339E+0,	 1.0991696E+2	
 7.5996067E+7,	 1.8527583E+0,	 1.4655593E+2	
 7.5996112E+7,	 1.8628827E+0,	 1.9540791E+2	
 7.5996158E+7,	 1.8730070E+0,	 2.4425989E+2	
 7.5996203E+7,	 1.8831314E+0,	 2.9555446E+2	
 7.5996249E+7,	 1.8932557E+0,	 3.7616023E+2	
 7.5996294E+7,	 1.9033801E+0,	 4.8363459E+2	
 7.5996339E+7,	 1.9135045E+0,	 6.0087931E+2	
 7.5996384E+7,	 1.9236288E+0,	 6.9858330E+2	
 7.5996429E+7,	 1.9337532E+0,	 7.2300929E+2	
 7.5996475E+7,	 1.9438776E+0,	 7.6941866E+2	
 7.5996521E+7,	 1.9540019E+0,	 8.1338543E+2	
 7.5996571E+7,	 1.9641263E+0,	 8.7933564E+2	
 7.5996616E+7,	 1.9742506E+0,	 9.1108942E+2	
 7.5996662E+7,	 1.9843750E+0,	 9.3063021E+2	
 7.5996707E+7,	 1.9944994E+0,	 9.4040060E+2	
 7.5996752E+7,	 2.0046237E+0,	 9.3551540E+2	
 7.5996797E+7,	 2.0147481E+0,	 9.1841722E+2	
 7.5996842E+7,	 2.0248724E+0,	 8.8666344E+2	
 7.5996888E+7,	 2.0349968E+0,	 8.5735220E+2	
 7.5996933E+7,	 2.0451212E+0,	 8.0117244E+2	
 7.5996979E+7,	 2.0552455E+0,	 7.4255008E+2	
 7.5997024E+7,	 2.0653699E+0,	 6.7171472E+2	
 7.5997070E+7,	 2.0754943E+0,	 6.1309230E+2	
 7.5997115E+7,	 2.0856186E+0,	 5.7889593E+2	
 7.5997161E+7,	 2.0957430E+0,	 5.0561798E+2	
 7.5997206E+7,	 2.1058673E+0,	 4.1768441E+2	
 7.5997252E+7,	 2.1159917E+0,	 3.2486567E+2	
 7.5997296E+7,	 2.1261161E+0,	 2.3448950E+2	
 7.5997342E+7,	 2.1362404E+0,	 1.7830972E+2	
 7.5997387E+7,	 2.1463648E+0,	 1.2212995E+2	
 7.5997433E+7,	 2.1564892E+0,	 1.0503175E+2	
 7.5997478E+7,	 2.1666135E+0,	 9.2818759E+1	
 7.5997524E+7,	 2.1767379E+0,	 8.3048366E+1	
 7.5997569E+7,	 2.1868622E+0,	 9.2818759E+1	
 7.5997615E+7,	 2.1969866E+0,	 1.2945774E+2	
 7.5997660E+7,	 2.2071110E+0,	 1.6609673E+2	
 7.5997706E+7,	 2.2172353E+0,	 1.8075232E+2	
 7.5997751E+7,	 2.2273597E+0,	 2.7112848E+2	
 7.5997796E+7,	 2.2374841E+0,	 3.2486567E+2	
 7.5997840E+7,	 2.2476084E+0,	 3.7860283E+2	
 7.5997886E+7,	 2.2577328E+0,	 4.5676601E+2	
 7.5997931E+7,	 2.2678571E+0,	 5.1050317E+2	
 7.5997976E+7,	 2.2779815E+0,	 5.6424034E+2	
 7.5998022E+7,	 2.2881059E+0,	 6.1309230E+2	
 7.5998067E+7,	 2.2982302E+0,	 6.5705913E+2	
 7.5998112E+7,	 2.3083546E+0,	 6.7171472E+2	
 7.5998158E+7,	 2.3184790E+0,	 7.4255008E+2	
 7.5998203E+7,	 2.3286033E+0,	 8.0361503E+2	
 7.5998248E+7,	 2.3387277E+0,	 8.7200779E+2	
 7.5998294E+7,	 2.3488520E+0,	 8.9643383E+2	
 7.5998338E+7,	 2.3589764E+0,	 9.1353202E+2	
 7.5998384E+7,	 2.3691008E+0,	 9.2085981E+2	
 7.5998429E+7,	 2.3792251E+0,	 9.2574501E+2	
 7.5998475E+7,	 2.3893495E+0,	 9.2085981E+2	
 7.5998520E+7,	 2.3994739E+0,	 8.8910604E+2	
 7.5998565E+7,	 2.4095982E+0,	 8.2559842E+2	
 7.5998611E+7,	 2.4197226E+0,	 7.5232047E+2	
 7.5998656E+7,	 2.4298469E+0,	 6.5705913E+2	
 7.5998702E+7,	 2.4399713E+0,	 5.6912553E+2	
 7.5998747E+7,	 2.4500957E+0,	 4.5188081E+2	
 7.5998793E+7,	 2.4602200E+0,	 2.4914509E+2	
 7.5998837E+7,	 2.4703444E+0,	 1.6853933E+2	
