SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 14 13:32:49 GMT-05:00 2024
User: ULAVAL
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
905,00	860,99
906,00	846,05
907,00	830,99
908,00	823,98
909,00	820,46
910,00	807,11
911,00	787,88
912,00	794,83
913,00	778,84
914,00	767,40
915,00	757,30
916,00	741,92
917,00	738,96
918,00	743,02
919,00	721,66
920,00	711,46
921,00	689,93
922,00	685,63
923,00	682,09
924,00	669,98
925,00	662,04
926,00	646,80
927,00	646,99
928,00	631,20
929,00	620,81
930,00	620,90
931,00	605,00
932,00	604,82
933,00	591,75
934,00	582,56
935,00	577,21
936,00	557,15
937,00	558,74
938,00	553,68
939,00	544,21
940,00	532,11
941,00	531,03
942,00	529,85
943,00	516,20
944,00	504,53
945,00	502,96
946,00	496,10
947,00	491,36
948,00	487,23
949,00	473,29
950,00	475,42
951,00	449,84
952,00	457,45
953,00	455,42
954,00	444,46
955,00	437,79
956,00	436,65
957,00	418,90
958,00	429,37
959,00	418,59
960,00	415,78
961,00	406,43
962,00	402,99
963,00	393,65
964,00	392,59
965,00	383,59
966,00	377,01
967,00	382,31
968,00	362,29
969,00	371,96
970,00	362,52
971,00	352,30
972,00	352,85
973,00	353,64
974,00	347,15
975,00	345,50
976,00	333,99
977,00	339,90
978,00	324,70
979,00	326,17
980,00	318,08
981,00	313,57
982,00	308,47
983,00	305,02
984,00	302,33
985,00	298,00
986,00	293,34
987,00	284,76
988,00	284,82
989,00	276,33
990,00	278,14
991,00	280,11
992,00	279,63
993,00	267,95
994,00	258,39
995,00	264,81
996,00	256,70
997,00	251,15
998,00	249,75
999,00	244,48
1000,00	235,97
>>>>>End Processed Spectral Data<<<<<
