SpectraSuite Data File
++++++++++++++++++++++++++++++++++++
Date: Wed Feb 14 13:36:13 GMT-05:00 2024
User: ULAVAL
Dark Spectrum Present: No
Reference Spectrum Present: No
Number of Sampled Component Spectra: 1
Spectrometers: USB2G57348
Integration Time (usec): 100000 (USB2G57348)
Spectra Averaged: 1 (USB2G57348)
Boxcar Smoothing: 0 (USB2G57348)
Correct for Electrical Dark: No (USB2G57348)
Strobe/Lamp Enabled: No (USB2G57348)
Correct for Detector Non-linearity: No (USB2G57348)
Correct for Stray Light: No (USB2G57348)
Number of Pixels in Processed Spectrum: 651
>>>>>Begin Processed Spectral Data<<<<<
801,00	134,84
802,00	134,15
803,00	134,26
804,00	133,86
805,00	129,92
806,00	131,76
807,00	135,88
808,00	133,08
809,00	133,38
810,00	134,82
811,00	139,46
812,00	139,85
813,00	135,06
814,00	133,00
815,00	133,78
816,00	135,32
817,00	135,08
818,00	133,45
819,00	133,26
820,00	135,56
821,00	133,96
822,00	130,92
823,00	133,05
824,00	135,82
825,00	132,84
826,00	137,72
827,00	136,47
828,00	133,09
829,00	134,95
830,00	134,01
831,00	132,69
832,00	132,76
833,00	135,41
834,00	134,32
835,00	133,12
836,00	132,68
837,00	132,16
838,00	133,84
839,00	135,37
840,00	131,54
841,00	137,04
842,00	135,97
843,00	135,32
844,00	135,17
845,00	131,35
846,00	134,08
847,00	132,04
848,00	132,46
849,00	134,51
850,00	133,93
851,00	132,22
852,00	132,00
853,00	134,77
854,00	135,39
855,00	132,94
856,00	133,29
857,00	131,92
858,00	133,42
859,00	133,30
860,00	133,74
861,00	134,51
862,00	131,66
863,00	133,02
864,00	133,72
865,00	133,30
866,00	131,39
867,00	131,01
868,00	132,64
869,00	132,92
870,00	133,34
871,00	137,19
872,00	132,28
873,00	133,95
874,00	131,99
875,00	132,70
876,00	132,98
877,00	135,76
878,00	133,42
879,00	132,84
880,00	132,94
881,00	134,93
882,00	135,08
883,00	130,81
884,00	132,14
885,00	133,82
886,00	129,88
887,00	134,61
888,00	133,88
889,00	131,80
890,00	132,97
891,00	131,41
892,00	131,04
893,00	134,76
894,00	132,36
895,00	133,68
896,00	134,01
897,00	134,05
898,00	130,68
899,00	140,20
900,00	133,01
901,00	135,12
902,00	133,94
903,00	132,11
904,00	134,14
905,00	134,24
